head_node,tail_node,neglog_pval,abs_effect
ebi-a-GCST004941,ebi-a-GCST005367,1.6092454026780418,0.0628884191931309
ebi-a-GCST004941,ieu-a-1107,0.0107496875420606,0.0031860361637693
ebi-a-GCST004941,ieu-a-1129,2.130391569974157,0.159900994948101
ebi-a-GCST004941,ieu-a-1228,0.0396199153234741,0.0108529677154726
ebi-a-GCST004941,ieu-a-63,1.3048751867773565,0.136455792157952
ebi-a-GCST004941,ieu-a-835,0.9784594961974596,0.0272986422065516
ebi-a-GCST004941,met-a-344,1.458982447798883,0.0252900361641672
ebi-a-GCST004941,met-a-386,1.566292362411851,0.0287154533310593
ebi-a-GCST004941,met-a-444,0.1068217433418689,0.0110362300183481
ebi-a-GCST004941,met-a-457,6.665102755696686,0.263953862219147
ebi-a-GCST004941,met-c-840,0.1346400834399424,0.0166018294609313
ebi-a-GCST004941,met-c-868,0.3504588569226071,0.0281909729767015
ebi-a-GCST004941,met-c-906,0.0545908968136285,0.0061431233462325
ebi-a-GCST004941,prot-a-1044,0.3506118668789941,0.0906441904628228
ebi-a-GCST004941,prot-a-118,0.4963297627543619,0.133880452186153
ebi-a-GCST004941,prot-a-1210,0.1756217059775791,0.0691274026120419
ebi-a-GCST004941,prot-a-1510,1.2235366919863957,0.237893795039279
ebi-a-GCST004941,prot-a-1742,0.1484679498896236,0.0501156855272769
ebi-a-GCST004941,prot-a-179,0.4112722445634989,0.114483872764008
ebi-a-GCST004941,prot-a-1831,5.451300300275803,0.263806942696719
ebi-a-GCST004941,prot-a-1852,2.116908673459412,0.415105489300154
ebi-a-GCST004941,prot-a-1866,0.442823367804569,0.147213527774802
ebi-a-GCST004941,prot-a-1918,0.0433979435785635,0.01921399423112
ebi-a-GCST004941,prot-a-2041,0.6719466513219278,0.172873709636624
ebi-a-GCST004941,prot-a-2217,0.7123135429255784,0.208761058674475
ebi-a-GCST004941,prot-a-2382,3.099659493437577,0.331642574627679
ebi-a-GCST004941,prot-a-2530,1.8314146326524727,0.289755586169909
ebi-a-GCST004941,prot-a-255,0.3615721924039529,0.125633134832
ebi-a-GCST004941,prot-a-2584,0.1936837075915739,0.0621658281940141
ebi-a-GCST004941,prot-a-2621,0.1278415051860387,0.0523112842405591
ebi-a-GCST004941,prot-a-2630,0.4147260174660712,0.0802642434990422
ebi-a-GCST004941,prot-a-2685,0.2375398507060427,0.0323870199562981
ebi-a-GCST004941,prot-a-2715,0.1143023262432267,0.0473204418105339
ebi-a-GCST004941,prot-a-2780,0.1594955283311272,0.049290100866513
ebi-a-GCST004941,prot-a-3004,0.379257657816731,0.130486447027775
