head_node,tail_node,neglog_pval,abs_effect
ukb-b-2988,prot-a-1719,0.0940637847474987,0.0601502944265056
ukb-b-2988,prot-a-1895,0.1953301958189314,0.196183575511346
ukb-b-2988,prot-a-589,0.3259792363158285,0.119406279251353
ukb-b-2988,ubm-a-1050,0.5849724741581837,0.174506683030663
ukb-b-2988,ubm-a-1876,1.5499417378613576,0.632757323781707
ukb-b-2988,ubm-a-832,0.1188768927016918,0.0378288107913605
ukb-b-2988,ukb-b-14342,0.0873470530961952,0.0003399050824867
ukb-b-2988,ukb-d-22601_33123442,1.216598268747494,0.0077205240368315
ukb-b-2988,ukb-d-I26,0.1423606977370803,0.0005117863961313
ukb-d-I26,prot-a-1719,0.4910497524997927,6.02453235106633
ukb-d-I26,prot-a-1895,0.0486372026251486,0.987198704510204
ukb-d-I26,prot-a-589,0.178268520867344,2.97539281929356
ukb-d-I26,ubm-a-1050,0.1898292031798374,1.12325239848901
ukb-d-I26,ubm-a-1876,0.7086336499684894,5.40265163175187
ukb-d-I26,ubm-a-832,0.1201362789641485,1.37065931711409
ukb-d-I26,ukb-b-14342,0.2801085820909237,0.0247795571667422
ukb-d-I26,ukb-b-2988,0.8973279624924909,2.05442174842689
ukb-d-I26,ukb-d-22601_33123442,0.0780192782700191,0.0342969769442788
