head_node,tail_node,neglog_pval,abs_effect
ebi-a-GCST004608,ebi-a-GCST002221,0.0111205000837626,0.0024051234468613
ebi-a-GCST004608,ebi-a-GCST003045,2.090372144176893,0.677715843817532
ebi-a-GCST004608,ebi-a-GCST005178,0.3977161274710606,0.0611747081818876
ebi-a-GCST004608,ebi-a-GCST005353,0.763226070622718,0.107565490324873
ebi-a-GCST004608,ebi-a-GCST006326,0.2404631124209024,0.517247087555773
ebi-a-GCST004608,ieu-a-1079,0.1291044965846885,0.0653595789303663
ebi-a-GCST004608,ieu-a-113,0.2755159734633383,0.159539198152271
ebi-a-GCST004608,met-a-303,0.5789547782233403,0.0077542451978656
ebi-a-GCST004608,met-a-399,0.0760976372428524,0.0051183629618047
ebi-a-GCST004608,met-a-717,0.4302645278383905,0.0231723758559651
ebi-a-GCST004608,met-a-718,0.1764546246808837,0.0154502910062311
ebi-a-GCST004608,met-b-210,0.0733667524766916,0.0285730198105199
ebi-a-GCST004608,prot-a-1107,0.3561646033559458,0.0714367646214183
ebi-a-GCST004608,prot-a-1240,0.2150594634112718,0.0464874830895358
ebi-a-GCST004608,prot-a-1263,1.0688212995960502,0.158277449453697
ebi-a-GCST004608,prot-a-1280,0.3011173977611064,0.0826833317645509
ebi-a-GCST004608,prot-a-1353,1.4726979230740165,0.190350599409218
ebi-a-GCST004608,prot-a-1367,0.510343132543438,0.0899823034803159
ebi-a-GCST004608,prot-a-1423,0.0798690534001937,0.0263790302067315
ebi-a-GCST004608,prot-a-1465,0.4024023127801149,0.104486518323057
ebi-a-GCST004608,prot-a-1582,0.0054079119317225,0.0014682024063836
ebi-a-GCST004608,prot-a-1674,0.737351262731907,0.282745590956383
ebi-a-GCST004608,prot-a-1727,0.0911335286685421,0.0308614346415599
ebi-a-GCST004608,prot-a-1820,1.4258631372957666,0.264851384724968
ebi-a-GCST004608,prot-a-2028,0.1278805590988793,0.0268227152634661
ebi-a-GCST004608,prot-a-2181,0.5048823755041966,0.0837207927661941
ebi-a-GCST004608,prot-a-222,0.1529402220480787,0.0152983211983796
ebi-a-GCST004608,prot-a-2264,0.2295665095624528,0.0455397140115139
ebi-a-GCST004608,prot-a-2273,0.2258900254536879,0.0484877369729642
ebi-a-GCST004608,prot-a-2303,0.8533016887816195,0.123034164808383
ebi-a-GCST004608,prot-a-2332,0.3397277824374872,0.103703411272285
ebi-a-GCST004608,prot-a-238,0.8116353803336697,0.0626026066844003
ebi-a-GCST004608,prot-a-2462,0.397478245407376,0.0708615859143677
ebi-a-GCST004608,prot-a-2470,0.0738277218265202,0.0164966599629566
ebi-a-GCST004608,prot-a-2500,0.990016890072176,0.141925500650456
ebi-a-GCST004608,prot-a-2615,0.060572612841154,0.0152305138267678
ebi-a-GCST004608,prot-a-2624,0.1503791400710191,0.0465388004848512
ebi-a-GCST004608,prot-a-2737,0.2419175920013037,0.099463439762868
ebi-a-GCST004608,prot-a-3054,1.158604531200489,0.0682930629522976
ebi-a-GCST004608,prot-a-3067,0.6059129878719363,0.0967458182082271
ebi-a-GCST004608,prot-a-3077,0.3246075351776719,0.061119635909687
ebi-a-GCST004608,prot-a-3097,1.376035757946106,0.174171769112136
ebi-a-GCST004608,prot-a-3114,0.4404177337636024,0.0806470160532461
ebi-a-GCST004608,prot-a-3147,0.3623263139352451,0.143681814620893
