head_node,tail_node,neglog_pval,abs_effect
ukb-b-10008,ebi-a-GCST004617,0.3905009681831472,0.546516265192396
ukb-b-10008,ieu-a-6,-0.0,0.0
ukb-b-10008,met-a-726,1.3400081825986758,1.09177813007874
ukb-b-10008,met-b-158,-0.0,0.0
ukb-b-10008,met-b-269,0.3010299956639812,0.237551164180169
ukb-b-10008,prot-a-1461,0.0370943256817398,0.302993576536177
ukb-b-10008,prot-a-1546,0.5514707976817355,1.75144288491627
ukb-b-10008,prot-a-1629,0.457521355250694,1.4131079308869
ukb-b-10008,prot-a-1749,1.244336975786012,0.466507336503169
ukb-b-10008,prot-a-1887,0.4761176082667223,0.487298452265559
ukb-b-10008,prot-a-2194,0.8605008015180033,4.87619976306825
ukb-b-10008,prot-a-2241,0.0504334803233188,0.333031333074196
ukb-b-10008,prot-a-240,0.5627869369813648,3.10975171078421
ukb-b-10008,prot-a-2667,0.3717128722913721,3.33741935488889
ukb-b-10008,prot-a-2728,0.2124771961417526,0.606215526850535
ukb-b-10008,prot-a-2743,0.2214218881159968,0.218198881110853
ukb-b-10008,prot-a-2784,2.608315369629144,0.335181791169888
ukb-b-10008,prot-a-2797,2.2249235648201027,4.7053919678473
ukb-b-10008,prot-a-2909,0.3232072555418409,0.13664633792515
ukb-b-10008,prot-a-2945,0.3336349265954896,1.36676755943669
ukb-b-10008,prot-a-2996,0.4966551260990284,2.46065258189987
ukb-b-10008,prot-a-40,0.2103009892644167,0.21118477184564
ukb-b-10008,prot-a-777,0.7139047671168662,2.22213889005211
ukb-b-10008,ubm-a-1073,0.6077138140330813,1.85836060275522
ukb-b-10008,ubm-a-111,0.5585073609111522,0.206327313346133
ukb-b-10008,ubm-a-1592,0.0651833752496649,0.271921688206341
ukb-b-10008,ubm-a-1782,0.4924176636680579,0.978516371968085
ukb-b-10008,ubm-a-1977,0.467460472643939,1.16426017623712
ukb-b-10008,ubm-a-2040,0.4412216202145823,0.330175410410349
ukb-b-10008,ubm-a-2724,0.4218258205503157,0.093516020025345
ukb-b-10008,ubm-a-2738,0.4114430011064237,0.872990241557544
ukb-b-10008,ubm-a-2827,0.1220633782650229,0.0971434786144124
ukb-b-10008,ubm-a-403,0.2231394054561696,0.147275011031017
ukb-b-10008,ubm-a-50,0.4351706039370547,0.276291612491001
ukb-b-10008,ubm-a-674,0.4451772545657686,0.885177704697709
ukb-b-10008,ubm-a-679,0.1413305245432919,0.472342658596556
ukb-b-10008,ubm-a-709,0.7377416431963534,1.6029343759862
ukb-b-10008,ubm-a-71,0.2872447316152747,0.382201879253895
ukb-b-10008,ubm-a-819,2.9102353091913127,0.58257266753198
ukb-b-10008,ubm-a-87,0.1014509203139803,0.169385107666391
ukb-b-10008,ubm-a-943,0.1384094877627243,0.453233259987443
ukb-b-10008,ukb-a-154,1.4525809073214733,0.0385649449624632
ukb-b-10008,ukb-a-289,0.067908254163533,0.052862076455682
ukb-b-10008,ukb-a-294,0.354050599621899,0.155097362679592
ukb-b-10008,ukb-a-320,0.3444815874090158,0.247629641885357
ukb-b-10008,ukb-a-347,0.7626692800316378,0.0988720115121034
ukb-b-10008,ukb-a-357,0.3021851746815481,0.0235316039642316
ukb-b-10008,ukb-a-398,0.0780853965602988,0.0218078161207979
ukb-b-10008,ukb-a-595,0.0582017657297682,0.0019442673985216
ukb-b-10008,ukb-b-10324,0.1705285764152028,0.0084504205241196
ukb-b-10008,ukb-b-10768,0.1453295811579937,0.251462652949328
ukb-b-10008,ukb-b-12304,3.083414113314526,0.248085540736364
ukb-b-10008,ukb-b-12617,0.1776401509551746,0.0079626278019837
ukb-b-10008,ukb-b-12777,0.166790961914457,0.0268050131470575
ukb-b-10008,ukb-b-13583,0.3006422783744108,0.0181024825963556
ukb-b-10008,ukb-b-13845,0.204699348640881,0.0171070237621685
ukb-b-10008,ukb-b-15625,1.3933551038655965,0.438115240812566
ukb-b-10008,ukb-b-15760,0.7302337003480658,0.0518931841278767
ukb-b-10008,ukb-b-15932,0.1656639575973197,0.0137823083540687
ukb-b-10008,ukb-b-16452,0.2556956852997071,0.123338785035161
ukb-b-10008,ukb-b-16886,0.007638795828547,0.0014882538366166
ukb-b-10008,ukb-b-17371,0.5927053749379975,0.043378683453927
ukb-b-10008,ukb-b-18865,0.0186166959508118,0.0009986849797295
ukb-b-10008,ukb-b-19262,0.6666512707017501,0.0129806502674996
ukb-b-10008,ukb-b-19579,0.4958889355791269,0.0247820708557133
ukb-b-10008,ukb-b-20415,0.2420300460579568,0.0142303452047908
ukb-b-10008,ukb-b-20447,0.0779959594575898,0.130380420933649
ukb-b-10008,ukb-b-2535,0.7896814881256654,0.178123605561526
ukb-b-10008,ukb-b-2557,0.3062859999483523,0.168754729705886
ukb-b-10008,ukb-b-3725,4.52413845344342,0.0819576613568929
ukb-b-10008,ukb-b-4363,0.2100053619021594,0.0111013699463415
ukb-b-10008,ukb-b-4482,0.0443153563549098,0.125505908714678
ukb-b-10008,ukb-b-602,0.1297729257994377,0.0783930261538767
ukb-b-10008,ukb-b-7660,0.4308450110799829,0.0106738314607507
ukb-b-10008,ukb-b-7760,0.6592174667983458,0.197751574608212
ukb-b-10008,ukb-b-812,0.3383944426617308,0.10972670544173
ukb-b-10008,ukb-b-8184,6.132328886154471,0.15184220094534
ukb-b-10008,ukb-b-9275,0.4653665148219978,0.224978225748504
ukb-b-10008,ukb-b-9581,0.4199067231704246,0.0169408983886395
