head_node,tail_node,neglog_pval,abs_effect
ukb-b-15869,ebi-a-GCST004440,-0.0,0.0
ukb-b-15869,ebi-a-GCST005059,-0.0,0.0
ukb-b-15869,ebi-a-GCST005186,0.3010299956639812,0.350176839303848
ukb-b-15869,ebi-a-GCST006327,0.3010299956639812,7.90463395873285
ukb-b-15869,ieu-a-1072,-0.0,0.0
ukb-b-15869,ieu-a-58,0.3010299956639812,0.744382570104887
ukb-b-15869,met-a-331,-0.0,0.0
ukb-b-15869,met-a-461,-0.0,0.0
ukb-b-15869,met-a-549,-0.0,0.0
ukb-b-15869,met-a-627,-0.0,0.0
ukb-b-15869,met-a-673,-0.0,0.0
ukb-b-15869,met-a-680,0.3010299956639812,0.0700353678607697
ukb-b-15869,met-a-737,-0.0,0.0
ukb-b-15869,met-b-145,-0.0,0.0
ukb-b-15869,prot-a-1065,0.3010299956639812,0.354467890526137
ukb-b-15869,prot-a-1162,-0.0,0.0
ukb-b-15869,prot-a-1180,-0.0,0.0
ukb-b-15869,prot-a-1211,-0.0,0.0
ukb-b-15869,prot-a-1223,0.3010299956639812,0.786607158125139
ukb-b-15869,prot-a-1238,0.3010299956639812,0.743652103020605
ukb-b-15869,prot-a-1417,-0.0,0.0
ukb-b-15869,prot-a-1584,0.3010299956639812,1.0279568825258
ukb-b-15869,prot-a-16,-0.0,0.0
ukb-b-15869,prot-a-1601,-0.0,0.0
ukb-b-15869,prot-a-1868,0.170587588331616,0.041241682801022
ukb-b-15869,prot-a-1987,0.0403621616107285,0.0686525090314105
ukb-b-15869,prot-a-1989,0.3010299956639812,0.455229891095003
ukb-b-15869,prot-a-2381,-0.0,0.0
ukb-b-15869,prot-a-2428,0.0089836808462694,0.0009036804080738
ukb-b-15869,prot-a-2435,0.3010299956639812,0.910459782190006
ukb-b-15869,prot-a-2531,-0.0,0.0
ukb-b-15869,prot-a-2556,0.3010299956639812,0.708935781052273
ukb-b-15869,prot-a-2599,-0.0,0.0
ukb-b-15869,prot-a-2686,12.55685798401728,0.3984753597653
ukb-b-15869,prot-a-2997,-0.0,0.0
ukb-b-15869,prot-a-3255,-0.0,0.0
ukb-b-15869,prot-a-445,-0.0,0.0
ukb-b-15869,prot-a-521,-0.0,0.0
ukb-b-15869,prot-a-59,-0.0,0.0
ukb-b-15869,prot-a-679,-0.0,0.0
ukb-b-15869,prot-a-686,-0.0,0.0
ukb-b-15869,prot-a-82,-0.0,0.0
ukb-b-15869,prot-a-850,0.3010299956639812,0.669591612886769
ukb-b-15869,prot-a-895,-0.0,0.0
ukb-b-15869,prot-a-923,0.3010299956639812,0.307802801005489
ukb-b-15869,prot-a-964,-0.0,0.0
ukb-b-15869,prot-b-42,1.007016499532638,0.524191370959304
ukb-b-15869,ubm-a-1064,-0.0,0.0
ukb-b-15869,ubm-a-1086,0.101957911370572,0.126399519232571
ukb-b-15869,ubm-a-1143,0.3010299956639812,13.2973258821229
ukb-b-15869,ubm-a-1191,-0.0,0.0
ukb-b-15869,ubm-a-1277,12.519926806228185,0.83575156718429
ukb-b-15869,ubm-a-1422,0.3010299956639812,0.177233945263068
ukb-b-15869,ubm-a-1483,0.3010299956639812,0.770389046468467
ukb-b-15869,ubm-a-1615,0.3010299956639812,0.826280114467339
ukb-b-15869,ubm-a-1717,-0.0,0.0
ukb-b-15869,ubm-a-1853,-0.0,0.0
ukb-b-15869,ubm-a-2020,0.3010299956639812,0.798737443985094
ukb-b-15869,ubm-a-2075,0.3010299956639812,0.770389046468467
ukb-b-15869,ubm-a-2081,0.0225230528621533,0.0479926625005162
ukb-b-15869,ubm-a-2247,-0.0,0.0
ukb-b-15869,ubm-a-2250,-0.0,0.0
ukb-b-15869,ubm-a-242,-0.0,0.0
ukb-b-15869,ubm-a-2431,0.3010299956639812,0.892788817182358
ukb-b-15869,ubm-a-2542,-0.0,0.0
ukb-b-15869,ubm-a-2561,0.3010299956639812,0.661024091573871
ukb-b-15869,ubm-a-2686,0.3010299956639812,0.665335994677312
ukb-b-15869,ubm-a-2726,-0.0,0.0
ukb-b-15869,ubm-a-2728,0.4319732245367048,0.202908255222192
