head_node,tail_node,neglog_pval,abs_effect
ukb-b-17271,ebi-a-GCST006351,0.9849829786940546,0.22818292112444
ukb-b-17271,ebi-a-GCST006946,0.2371381985041195,0.0212738044754636
ukb-b-17271,ebi-a-GCST006948,7.647909751893433,0.155352688796335
ukb-b-17271,ieu-a-101,8.458235880434989,0.524627274389061
ukb-b-17271,ieu-a-78,0.9581339713353572,0.0911464372557056
ukb-b-17271,ieu-a-86,1.7318212828036368,0.390124120888702
ukb-b-17271,met-a-378,0.1575937215944311,0.0041265301182244
ukb-b-17271,met-a-403,0.712060166425092,0.110783467069661
ukb-b-17271,met-a-577,1.931626074749002,0.026808203735232
ukb-b-17271,met-a-604,0.6751101230917735,0.0790451108002991
ukb-b-17271,met-a-719,0.5645004335879118,0.0455606578556747
ukb-b-17271,met-a-732,0.1092956243221179,0.0278607285699693
ukb-b-17271,met-a-738,0.31595634439371,0.01137175016575
ukb-b-17271,met-b-163,1.3989974622772805,0.306425221213782
ukb-b-17271,met-b-200,0.3946136623902773,0.182785201571627
ukb-b-17271,met-b-201,0.0224955516528889,0.0081833461408814
ukb-b-17271,prot-a-101,0.69360173004114,0.328857537910143
ukb-b-17271,prot-a-1015,0.4848528382678146,0.270149451658645
ukb-b-17271,prot-a-1165,0.0272930190989548,0.0196295241722289
ukb-b-17271,prot-a-1169,0.1909738776194321,0.0742912839203133
ukb-b-17271,prot-a-1286,0.275543287675552,0.171628195159341
ukb-b-17271,prot-a-1609,1.5120202716808135,0.598011420761049
ukb-b-17271,prot-a-1683,1.1491717898976987,0.17698222020819
ukb-b-17271,prot-a-1744,0.6224148869151617,0.187213402702059
ukb-b-17271,prot-a-2152,1.2852967901787715,0.0839604054823599
ukb-b-17271,prot-a-2245,0.686251575100651,0.322368746248549
ukb-b-17271,prot-a-2315,2.726675054413853,0.144692737049382
ukb-b-17271,prot-a-2399,0.8595576164882761,0.238837673851516
ukb-b-17271,prot-a-2527,0.0688858271160026,0.0501961167525351
ukb-b-17271,prot-a-2594,1.0007830844810837,0.439349200168407
ukb-b-17271,prot-a-2618,0.476165411829741,0.155406002246287
ukb-b-17271,prot-a-2719,0.1323771130034649,0.0907498544126803
ukb-b-17271,prot-a-2730,0.1538988462126279,0.100556898606939
ukb-b-17271,prot-a-2771,0.9484833649349336,0.428594478776831
ukb-b-17271,prot-a-2919,0.0137381679095465,0.0099086098386891
ukb-b-17271,prot-a-3159,0.2437774993247325,0.141757537879786
ukb-b-17271,prot-a-3225,0.8153832810769931,0.389937954730906
ukb-b-17271,prot-a-340,0.7114864807153946,0.338089500436885
ukb-b-17271,prot-a-588,0.5214157408461265,0.287213726753273
ukb-b-17271,prot-a-610,0.426235750925151,0.241725107432028
ukb-b-17271,prot-a-73,0.5664813764537234,0.299898093457147
ukb-b-17271,prot-a-82,0.8550979317724333,0.144775698420575
ukb-b-17271,prot-a-820,0.1903932985823148,0.122964815561854
ukb-b-17271,prot-b-29,0.3577341426852242,0.197419758072716
ukb-b-17271,prot-b-74,0.3808871479036593,0.204793451168651
ukb-b-17271,ubm-a-1267,0.979408841834258,0.276320000015657
ukb-b-17271,ubm-a-1283,1.1611053060328314,0.108737953404093
ukb-b-17271,ubm-a-1290,0.0787502840930891,0.0208270726260462
ukb-b-17271,ubm-a-1313,0.8127112218026293,0.117680887385215
ukb-b-17271,ubm-a-1352,0.2029099914602436,0.080928479625541
ukb-b-17271,ubm-a-1441,0.7345399187454124,0.216282068307939
ukb-b-17271,ubm-a-1506,0.2540400915414458,0.100685698251087
ukb-b-17271,ubm-a-1657,0.0137374140318797,0.0066204206430972
ukb-b-17271,ubm-a-1678,0.1149637674809133,0.0512908729171322
ukb-b-17271,ubm-a-1714,0.6786054935049508,0.211521091795828
ukb-b-17271,ubm-a-1725,0.3244248527504541,0.0432631596283815
ukb-b-17271,ubm-a-1776,0.6349020897627948,0.0740147177965798
ukb-b-17271,ubm-a-1783,0.0320107275874299,0.0073818244392059
ukb-b-17271,ubm-a-1784,3.811756914687484,0.138496294009598
ukb-b-17271,ubm-a-1830,0.2213584407007072,0.0916711015135405
ukb-b-17271,ubm-a-1921,0.9609070834287728,0.267998518075089
ukb-b-17271,ubm-a-1943,0.0963286007650579,0.0247947653247503
ukb-b-17271,ubm-a-2042,1.9033662606029629,0.254606629766033
ukb-b-17271,ubm-a-2328,1.0781242903241717,0.301225288903666
ukb-b-17271,ubm-a-2378,0.1603368146606688,0.0667192702668563
ukb-b-17271,ubm-a-247,1.80681452616916,0.140929983792338
ukb-b-17271,ubm-a-2484,0.1349092490289278,0.0212191686692165
ukb-b-17271,ubm-a-2538,0.0292047903744389,0.0049984580062573
ukb-b-17271,ubm-a-2630,1.4320566899092757,0.354101018676895
ukb-b-17271,ubm-a-2689,0.2643491006472477,0.0954188763665818
ukb-b-17271,ubm-a-2702,0.3678513745349007,0.070636636835312
ukb-b-17271,ubm-a-2730,0.2578284779794455,0.091603951666673
ukb-b-17271,ubm-a-2785,0.0382074300271402,0.0166928969668339
ukb-b-17271,ubm-a-2847,0.8563130986359053,0.073087661658426
ukb-b-17271,ubm-a-2905,0.3073592766372687,0.0932136612084071
ukb-b-17271,ubm-a-2983,0.6182888892412195,0.0724407174719526
ukb-b-17271,ubm-a-3095,0.1991426710403449,0.0754035142122232
ukb-b-17271,ubm-a-358,2.252411205826261,0.505008589984923
ukb-b-17271,ubm-a-51,1.127591904323718,0.265467160811712
ukb-b-17271,ubm-a-530,0.2446115787087094,0.094309264761272
ukb-b-17271,ubm-a-553,2.4615718493423118,0.17218024641492
ukb-b-17271,ubm-a-760,0.367236807464225,0.11329310604011
ukb-b-17271,ubm-a-812,0.5325244930969013,0.068712939626231
ukb-b-17271,ukb-a-411,2.7395899384049285,0.0309120727599054
ukb-b-17271,ukb-a-451,2.730114569567773,0.0191951951681561
ukb-b-17271,ukb-a-91,0.5019337629355909,0.0013880291266804
ukb-b-17271,ukb-a-94,2.861815342107743,0.0087321107774038
ukb-b-17271,ukb-b-11209,1.0698230538544196,0.0030706107454127
