head_node,tail_node,neglog_pval,abs_effect
met-c-908,ebi-a-GCST004439,2.7833419126327965,0.117773725009
met-c-908,ieu-a-1100,2.004666747721847,0.292797153994079
met-c-908,ieu-a-1102,0.7009097114043629,0.0466179097800204
met-c-908,ieu-a-1129,0.153145697872432,0.0150752898094506
met-c-908,ieu-a-68,0.5660972551698097,0.0203196114470804
met-c-908,ieu-a-762,0.0635071935896676,0.0205572897034051
met-c-908,ieu-a-773,1.5272744318492308,0.0751385966569679
met-c-908,met-a-306,0.0573303298748777,0.0012445834136113
met-c-908,met-a-396,0.1564020169256473,0.0061922376730644
met-c-908,met-a-625,1.657299277807953,0.0515392154396255
met-c-908,met-a-639,0.1772329509689797,0.0083390130739328
met-c-908,met-a-651,2.0027908073412903,0.0993100471611109
met-c-908,met-a-674,0.4175456547308915,0.035368519600338
met-c-908,met-a-683,0.8925198055183221,0.0371529034742712
met-c-908,met-b-150,0.288035936423557,0.0883182626129345
met-c-908,met-b-185,0.044236305787411,0.0162623620952432
met-c-908,met-c-951,4.101707838462568,0.181124670507531
met-c-908,met-c-960,6.437045141586264,0.119669843514352
met-c-908,prot-a-1038,0.903884544842264,0.120825610047313
met-c-908,prot-a-1272,0.7580534183356503,0.249617314269223
met-c-908,prot-a-1385,0.6002260341254517,0.0924045258799601
met-c-908,prot-a-1517,0.2456142244460755,0.0871104093413628
met-c-908,prot-a-1582,0.1025727590545845,0.0439253694524244
met-c-908,prot-a-196,0.3062738997163851,0.0909157174676347
met-c-908,prot-a-1984,3.2213824835245988,0.185308616784984
met-c-908,prot-a-2052,0.5834098033246099,0.0588117982152217
met-c-908,prot-a-2054,0.0204378228382677,0.0046522745968091
met-c-908,prot-a-2088,0.2088336443416556,0.0427572911940228
met-c-908,prot-a-2126,1.5563509447794168,0.105408471102429
met-c-908,prot-a-2211,0.2131295723758463,0.0466333647321389
met-c-908,prot-a-2238,1.117373437019042,0.142760621181468
met-c-908,prot-a-2324,1.7470894123164484,0.159998054522273
met-c-908,prot-a-2339,0.9500907065028964,0.0828479803814946
met-c-908,prot-a-2368,0.3486862055308312,0.0569603610651142
met-c-908,prot-a-237,0.1291115747958714,0.0265032285366614
met-c-908,prot-a-2431,1.2045533624677118,0.108224857130717
met-c-908,prot-a-2679,0.0897209130606716,0.0127449747530086
met-c-908,prot-a-2846,1.4056827618708307,0.163618165395244
met-c-908,prot-a-2879,1.3469668710213465,0.124599377309258
met-c-908,prot-a-466,0.068913264775863,0.0179834459227793
met-c-908,prot-a-528,0.1912852073312311,0.0455560411256255
met-c-908,prot-a-739,0.0094204219923363,0.0018699983440472
met-c-908,prot-a-896,1.1628944866153832,0.144498764701453
met-c-908,prot-a-925,2.541519625005777,0.164725126447075
met-c-908,prot-b-41,0.2158720379836885,0.072198348411961
met-c-908,prot-b-76,0.6029721863233002,0.0651422545839409
met-c-908,ubm-a-1010,0.1344205716523402,0.0228895151714568
met-c-908,ubm-a-1265,1.7219790509093282,0.15206637778652
met-c-908,ubm-a-1270,1.286719708500324,0.17751797996572
met-c-908,ubm-a-1501,0.1939492710446108,0.0221100609691439
met-c-908,ubm-a-1536,0.8096802960750851,0.0512576558089828
met-c-908,ubm-a-1617,0.3575694930868294,0.0287385456276459
met-c-908,ubm-a-1649,0.8346059715864972,0.0710584732494026
met-c-908,ubm-a-1723,0.565248654229276,0.0782058435024773
met-c-908,ubm-a-1789,1.360733091822239,0.0437192886835396
met-c-908,ubm-a-1977,0.174534102724883,0.0268193845278317
met-c-908,ubm-a-210,2.4573511866959783,0.0955683944131391
met-c-908,ubm-a-2193,1.914214154443869,0.0608217189144485
met-c-908,ubm-a-2199,0.1159730201158331,0.0183614263155962
met-c-908,ubm-a-2330,0.7782180648098883,0.143293261974428
met-c-908,ubm-a-2363,0.097901516651089,0.0211469485501234
met-c-908,ubm-a-2372,0.2847208777412633,0.0337469450411355
met-c-908,ubm-a-2394,0.1569252102885848,0.0165801535688615
met-c-908,ubm-a-2431,0.0234803880829085,0.0042557537791093
met-c-908,ubm-a-2541,0.4047898107056154,0.0409892430957623
met-c-908,ubm-a-2650,0.2776261394769879,0.071244330444324
met-c-908,ubm-a-2766,0.0600678117852168,0.0053919179001437
met-c-908,ubm-a-2864,0.5288715525290264,0.0313053325677494
met-c-908,ubm-a-3119,0.7090944460727174,0.0600976962339033
met-c-908,ubm-a-34,0.0372527221066391,0.0050287923510772
met-c-908,ubm-a-398,0.0118300503849136,0.002280068402052
met-c-908,ubm-a-6,0.5495653165770609,0.0195623650013752
met-c-908,ubm-a-743,0.0319911413096258,0.0048631619333612
met-c-908,ubm-a-857,0.6210564296933769,0.0383650540014311
met-c-908,ubm-a-873,0.974004677083466,0.082020491213103
met-c-908,ukb-a-200,0.0062333421835122,2.5458206356917e-05
met-c-908,ukb-a-249,0.4273092372745362,0.0155693852428573
met-c-908,ukb-a-263,3.813418581132344,0.0129109566513405
met-c-908,ukb-a-310,0.4350779203785583,0.007286796705419
met-c-908,ukb-a-413,0.7879554471063797,0.0049925455802256
met-c-908,ukb-a-499,0.1295726598206475,0.0026847778502453
met-c-908,ukb-a-553,0.6905031766043754,0.0005014683608074
met-c-908,ukb-a-591,0.0156351641465242,7.34133274994746e-06
met-c-908,ukb-a-76,0.01662590344232,3.88532020291435e-05
met-c-908,ukb-b-10217,0.2559574640451444,0.0069158621349848
met-c-908,ukb-b-10806,0.4976759897584435,0.003248415862295
met-c-908,ukb-b-11075,0.053145435955649,0.0005735206514977
met-c-908,ukb-b-12171,1.155428544072821,0.0014701285590645
met-c-908,ukb-b-1252,0.1965303288300017,0.0024235983157262
met-c-908,ukb-b-14189,0.3073462949692889,0.000362344027048
met-c-908,ukb-b-14753,2.4079637884716085,0.0012124404191317
met-c-908,ukb-b-1585,0.4328521961559995,0.0021638721253057
met-c-908,ukb-b-16027,0.9945986679938222,0.003795279170527
met-c-908,ukb-b-16103,94.39531549151708,0.0019993110984866
met-c-908,ukb-b-16187,0.1466443655569565,0.0002388964854467
met-c-908,ukb-b-17314,1.1628970323884198,0.0010607525101246
met-c-908,ukb-b-20332,1.2289726174939015,0.0014657870310547
met-c-908,ukb-b-2456,0.233685788609697,0.110403633958375
met-c-908,ukb-b-3255,0.037118571796119,8.22004081463581e-05
met-c-908,ukb-b-3709,0.0274572269102162,0.0011488411965414
met-c-908,ukb-b-4000,1.4034841128010715,0.0041382318542624
met-c-908,ukb-b-4963,0.8507390578173514,0.0011945111442002
met-c-908,ukb-b-5118,0.390212653076859,0.0004464372406212
met-c-908,ukb-b-5617,0.2043248594030974,0.0004766901336871
met-c-908,ukb-b-6214,0.63788160308034,0.005036911189115
met-c-908,ukb-b-7844,0.0280942048388398,5.72803933918574e-05
met-c-908,ukb-d-100920_2103,0.7545484553187286,0.0106038545801993
met-c-908,ukb-d-20002_1278,0.7859385572665392,0.001182771085336
met-c-908,ukb-d-20421,0.0547965028402632,0.0006765837857256
met-c-908,ukb-d-20431,0.6876924743646349,0.0407895090578212
met-c-908,ukb-d-22612_2,0.1648230230629312,0.0010918895488021
met-c-908,ukb-d-22617_1152,0.6040372682586324,0.0016089064647099
met-c-908,ukb-d-K11_CHRONGASTR,1.0534932426319426,0.0024676558406835
met-c-908,ukb-d-LUNG_CANCER_MESOT,0.2587864931551367,0.0004871779559494
met-c-908,ukb-d-M65,0.4997378062465969,0.0005537892071634
met-c-908,ukb-d-N92,0.3345811395795616,0.0004650655914021
met-c-908,ukb-d-S62,0.7682196154968505,0.0006747386389677
met-c-908,ukb-d-XV_PREGNANCY_BIRTH,0.8654534910782374,0.0016898869702162
met-a-306,ebi-a-GCST004439,0.3306464737727118,0.487870052026992
met-a-306,ieu-a-1100,0.2921875265288719,0.995099403739026
met-a-306,ieu-a-1102,0.2238443579309836,0.62
met-a-306,ieu-a-1129,0.0970212507809487,0.122076590556418
met-a-306,ieu-a-68,0.3007063306161366,0.210463541290218
met-a-306,ieu-a-762,0.9935588262764607,2.05547058049168
met-a-306,ieu-a-773,1.6097833414301177,0.573142324714652
met-a-306,met-a-396,0.1203504231630148,0.0829958871946656
met-a-306,met-a-625,0.5972444451681336,0.275384615384615
met-a-306,met-a-639,1.9059936789450167,0.595801480807631
met-a-306,met-a-651,0.1856587928441924,0.184880494602332
met-a-306,met-a-674,0.0371938739238519,0.0345398662936087
met-a-306,met-a-683,0.4129560539969294,0.409963985594238
