head_node,tail_node,neglog_pval,abs_effect
ukb-b-9981,ieu-a-111,0.2856521501933929,0.239444568110296
ukb-b-9981,ieu-a-758,0.2798622115345817,0.121260415403537
ukb-b-9981,met-a-365,0.620512582580653,0.113880477589116
ukb-b-9981,met-a-393,0.4043607324904243,0.0339889777159259
ukb-b-9981,met-a-475,0.1410844720604829,0.156898247389612
ukb-b-9981,met-a-488,0.5033355006929917,0.185764278966024
ukb-b-9981,met-a-552,0.5665375420132549,0.575953133870707
ukb-b-9981,met-a-640,0.6605588307297691,0.038424703901936
ukb-b-9981,met-c-851,0.1770742803664251,0.0764737863738323
ukb-b-9981,met-c-892,0.3543484134368708,0.197858681193748
ukb-b-9981,prot-a-1026,0.03823830478531,0.503996073695266
ukb-b-9981,prot-a-1043,0.0893678399872643,0.101877431301389
ukb-b-9981,prot-a-1060,1.5885609471869675,1.33168290359859
ukb-b-9981,prot-a-117,0.5795982889897957,0.796696032755137
ukb-b-9981,prot-a-1293,0.3824747440581367,0.464317506021366
ukb-b-9981,prot-a-1310,0.1785355418541196,0.0737740252299994
ukb-b-9981,prot-a-1397,0.2353574304735713,1.04897778129405
ukb-b-9981,prot-a-1580,0.0039583031284601,0.0157069974935748
ukb-b-9981,prot-a-1611,0.6452784498862663,0.306551508319114
ukb-b-9981,prot-a-1635,0.0786744062658013,0.42650528096926
ukb-b-9981,prot-a-1834,1.3973979406404151,0.287971731822464
ukb-b-9981,prot-a-188,0.3594230649372289,0.463544405367557
ukb-b-9981,prot-a-1909,0.9366686712273802,0.321814628067617
ukb-b-9981,prot-a-1987,0.3057445657777007,0.436674523115216
ukb-b-9981,prot-a-1989,0.9142913597035596,1.06175251988118
ukb-b-9981,prot-a-2176,1.0342491800523383,0.28222935430823
ukb-b-9981,prot-a-2256,7.887825760236446,0.485580850678995
ukb-b-9981,prot-a-2405,0.6284690632201161,0.195689943304932
ukb-b-9981,prot-a-2412,0.3950444672381575,0.133242099658752
ukb-b-9981,prot-a-2454,0.6419285481906603,1.06117041032428
ukb-b-9981,prot-a-2722,0.6209543156969111,0.258613775482809
ukb-b-9981,prot-a-2758,1.867797683711793,0.472795706678271
ukb-b-9981,prot-a-2789,0.4400535923951975,0.739859423295772
ukb-b-9981,prot-a-2792,0.6049061111571298,0.222024899719859
ukb-b-9981,prot-a-2960,0.3477643739431509,0.435443916159593
ukb-b-9981,prot-a-3174,0.2337625619200948,0.905729953604981
ukb-b-9981,prot-a-3225,0.0844443980995681,0.576238213376106
ukb-b-9981,prot-a-429,0.1448890166789391,0.790792338582658
ukb-b-9981,prot-a-435,0.3329219297880513,0.122354772230286
ukb-b-9981,prot-a-519,0.2572129295418809,0.152592878786919
ukb-b-9981,prot-a-814,1.279949081182518,0.443187951107701
ukb-b-9981,prot-a-83,0.4612967965234972,0.494811223273318
ukb-b-9981,prot-a-929,0.4516184769858041,0.521593275786849
ukb-b-9981,prot-a-99,0.3523280326795832,0.135983913703285
ukb-b-9981,prot-b-26,0.318052383481921,0.162595989963659
ukb-b-9981,prot-b-3,0.3805349497674243,0.54998279463781
ukb-b-9981,ubm-a-1004,0.4885765985374076,0.176102252097367
