method,p,q,R2
hadamard,2.0,4.0,0.2352685617388875
hadamard,0.5,1.0,0.2277452801286112
hadamard,0.25,2.0,0.2275358875358876
hadamard,1.0,1.0,0.2270375201517777
hadamard,4.0,0.5,0.2266270110386855
hadamard,4.0,2.0,0.2257822894542446
hadamard,0.25,4.0,0.2248764420705562
hadamard,4.0,4.0,0.2244826136409921
hadamard,1.0,0.25,0.222832685734818
hadamard,0.5,0.25,0.222785745270543
hadamard,4.0,1.0,0.2226221103479274
hadamard,2.0,0.5,0.2218998170269152
hadamard,1.0,0.5,0.2217093079965227
hadamard,0.25,0.25,0.2210521159232887
hadamard,2.0,0.25,0.2208824578327063
hadamard,2.0,1.0,0.2205709229702919
hadamard,1.0,4.0,0.2203693566420659
hadamard,0.25,0.5,0.2196541625186154
hadamard,1.0,2.0,0.2196194995594907
hadamard,0.5,0.5,0.218868336572377
hadamard,4.0,0.25,0.218349576422951
hadamard,0.5,2.0,0.2179808068907686
hadamard,2.0,2.0,0.2159439069661042
hadamard,0.25,1.0,0.2156497636288489
hadamard,0.5,4.0,0.2155181472654378
subtract,1.0,2.0,0.1974364992952141
average,1.0,1.0,0.1949814538889188
average,4.0,0.5,0.193816032023618
average,4.0,4.0,0.1913053653269592
subtract,1.0,0.5,0.1902577799485035
subtract,0.5,0.25,0.1855640037707085
L1,1.0,2.0,0.1852914081126792
subtract,2.0,4.0,0.1838798166991068
subtract,1.0,0.25,0.1817635236268553
subtract,4.0,0.25,0.1813558671208452
subtract,1.0,4.0,0.1806814845298537
average,0.5,1.0,0.1799000723986419
subtract,0.25,2.0,0.1784991314645445
L1,0.25,2.0,0.1772778284827288
L1,4.0,0.25,0.1771155473691428
L1,1.0,0.5,0.1770257580134089
L2,0.25,2.0,0.1768692722205381
average,1.0,0.25,0.1766001657949806
L2,2.0,4.0,0.1754337608679143
average,4.0,1.0,0.1749421142754285
L1,1.0,0.25,0.1748319913139344
L1,2.0,4.0,0.1743603211597253
average,0.5,4.0,0.174288739145892
subtract,4.0,4.0,0.1738849894518866
L1,0.5,0.25,0.1736990475188005
subtract,0.25,0.5,0.1735760903725391
L2,1.0,2.0,0.1727759125996547
L1,4.0,4.0,0.1726787605426748
subtract,0.25,0.25,0.1723417501097245
average,2.0,0.25,0.1723391205413349
L2,1.0,0.5,0.1722742879287812
subtract,2.0,1.0,0.1721168372608711
subtract,0.25,4.0,0.1717843082639004
subtract,2.0,2.0,0.1715771901570696
L1,0.25,4.0,0.1714600448790001
average,0.25,0.5,0.1709952689615389
L2,4.0,4.0,0.1703003856531756
L1,1.0,4.0,0.1694875502619156
L1,4.0,0.5,0.1690332577296487
subtract,0.5,2.0,0.1687082962456336
L1,2.0,2.0,0.1684476917194551
L1,2.0,0.25,0.168270377858452
L1,0.5,2.0,0.1680354621650786
L2,4.0,0.25,0.1679348081039554
average,0.5,2.0,0.1675204425073244
average,0.25,2.0,0.1671282033588211
L2,1.0,4.0,0.1664958636694588
subtract,0.5,0.5,0.1663848007565318
subtract,4.0,2.0,0.1658483131485515
L1,0.5,0.5,0.1656066826595333
average,1.0,2.0,0.1655128203540833
subtract,4.0,0.5,0.1651276779211646
L1,2.0,1.0,0.1650064502258827
L2,0.5,0.25,0.1644398917473012
subtract,2.0,0.25,0.1644325337091337
L2,1.0,0.25,0.1643861702932464
average,0.25,0.25,0.1640215729285753
average,0.5,0.25,0.1637682171181061
L2,2.0,2.0,0.1637068597029545
L1,0.25,0.25,0.1624179262484719
subtract,2.0,0.5,0.1619195590181371
average,1.0,4.0,0.1613049622265258
L2,4.0,0.5,0.1610640243973337
L2,0.25,4.0,0.1605488193835766
subtract,0.5,4.0,0.1604080732201076
average,0.5,0.5,0.1601055858600699
L2,0.5,2.0,0.1595002958440989
L2,2.0,0.25,0.1592870940841602
L1,4.0,2.0,0.158582744691748
average,2.0,2.0,0.1582638280768713
subtract,0.5,1.0,0.1576894919531022
subtract,0.25,1.0,0.1576432224957327
L2,0.5,0.5,0.1572018002496573
average,4.0,2.0,0.1570362171880767
L1,0.25,1.0,0.1562842425569909
L2,4.0,2.0,0.155914369878256
average,2.0,1.0,0.1558086702491889
L1,0.5,4.0,0.1556295703644776
average,1.0,0.5,0.1550017299897201
L1,2.0,0.5,0.1539874448683449
average,0.25,1.0,0.1526031315760352
L2,2.0,1.0,0.1524209355982269
subtract,4.0,1.0,0.1504834364153235
L2,0.25,0.25,0.1504207234145638
average,4.0,0.25,0.1502667673236314
subtract,1.0,1.0,0.14909726671487
L1,0.25,0.5,0.1482080059747715
L1,1.0,1.0,0.1459415046393112
L2,2.0,0.5,0.1445494916835076
L2,0.25,1.0,0.1439823760413446
average,2.0,0.5,0.1437751665205052
L2,0.25,0.5,0.1429661197122289
average,0.25,4.0,0.1405716658324021
average,2.0,4.0,0.1405536041880921
L2,0.5,1.0,0.1402590036183617
L2,1.0,1.0,0.1401997032352034
L1,0.5,1.0,0.1394764767169483
L2,0.5,4.0,0.1389963698987206
L1,4.0,1.0,0.1354831398926047
L2,4.0,1.0,0.1262893784451327
