method,p,q,R2
average,2.0,0.5,0.2016814462317681
average,0.25,4.0,0.2012446091425567
subtract,0.5,0.5,0.199653907279438
average,1.0,0.5,0.1973349895474353
average,4.0,0.25,0.1967755356665773
average,0.5,4.0,0.196572163535679
average,0.5,0.5,0.1961114456387716
L2,1.0,1.0,0.1944255857569932
subtract,0.25,0.5,0.1944140235813535
subtract,0.5,4.0,0.1919022416680881
L1,0.5,0.5,0.1910850675296268
L1,0.25,0.5,0.1904060230609415
average,0.25,0.25,0.1903040658229638
average,0.5,0.25,0.1899132439410782
L2,0.25,0.5,0.1896905007303578
L2,0.5,0.5,0.1896849423691109
L2,1.0,4.0,0.1895626098609851
average,1.0,1.0,0.1895169722095965
subtract,4.0,0.25,0.1889941230707389
average,2.0,1.0,0.1888897391124606
average,0.25,0.5,0.1884213511335796
L2,0.5,4.0,0.1874100712381039
average,4.0,0.5,0.1863524786318041
average,4.0,4.0,0.186280131506334
subtract,1.0,0.25,0.1854782807723489
subtract,1.0,1.0,0.1853666006306816
subtract,1.0,4.0,0.1850348249485356
L2,1.0,0.25,0.1843813156329927
average,0.5,2.0,0.1834830186297648
subtract,0.25,4.0,0.1829261866031332
L1,1.0,1.0,0.1806814429580235
subtract,4.0,0.5,0.1803626163893883
L1,1.0,0.25,0.1801260505894005
average,1.0,0.25,0.1798010904403175
L1,1.0,4.0,0.1792389323372061
subtract,4.0,2.0,0.1791781131642558
subtract,1.0,0.5,0.1789791373373225
average,1.0,4.0,0.1784202620594598
L2,4.0,0.5,0.1783075761240545
average,2.0,4.0,0.1778534602665475
L1,0.5,4.0,0.1771843261337489
average,2.0,0.25,0.1757398217839817
L2,2.0,0.5,0.1738898681355483
L2,4.0,2.0,0.1738878860883996
L2,4.0,0.25,0.1736305414306066
L1,0.25,4.0,0.1733932148936705
subtract,2.0,4.0,0.1732134821560963
L2,1.0,0.5,0.1731906299299073
subtract,0.5,0.25,0.1721976861348089
L2,0.25,4.0,0.171391550251328
L2,2.0,4.0,0.1707539390940589
L1,4.0,2.0,0.1705729775907215
subtract,4.0,4.0,0.1690317987956442
L2,0.5,2.0,0.1689649532517553
L2,0.5,0.25,0.1689164953445046
subtract,0.5,1.0,0.168167699850491
L1,4.0,0.25,0.1681297700693225
subtract,2.0,1.0,0.167472640826368
subtract,0.5,2.0,0.167373135515556
subtract,2.0,0.5,0.1672122677947698
subtract,2.0,0.25,0.1670190930258192
L1,4.0,4.0,0.1669251074563887
L2,2.0,0.25,0.1668737541361761
L2,4.0,4.0,0.1668312939269753
L2,2.0,1.0,0.1667902842150074
L1,4.0,0.5,0.1662304951364687
L2,0.25,1.0,0.1661640860035494
L1,0.5,0.25,0.1660121038587627
L2,0.5,1.0,0.1655966464890929
average,4.0,2.0,0.1642970256018415
L1,2.0,1.0,0.1642219399978995
L1,0.5,1.0,0.1629828731771333
L1,1.0,0.5,0.1621442504017854
L2,1.0,2.0,0.1618152898677161
L1,2.0,0.5,0.1613638344740864
average,0.5,1.0,0.1592638596289243
L1,2.0,0.25,0.1589996436172309
hadamard,1.0,4.0,0.1582278566693998
subtract,0.25,0.25,0.1579847709980397
L1,2.0,4.0,0.157298635554516
L1,0.5,2.0,0.1566399652169493
hadamard,0.25,1.0,0.1557787321098794
L1,0.25,1.0,0.1555801708384553
hadamard,1.0,1.0,0.155466376714121
hadamard,1.0,0.25,0.1552749019190993
hadamard,0.25,0.25,0.155103000607044
hadamard,2.0,4.0,0.1542701362037466
subtract,0.25,1.0,0.1539615633012846
L1,1.0,2.0,0.1534553751239729
subtract,1.0,2.0,0.1528959587978405
hadamard,0.5,0.25,0.1528845471273154
hadamard,0.25,0.5,0.1525197228354937
hadamard,0.25,4.0,0.1523693565917047
hadamard,4.0,0.25,0.1522028646157004
hadamard,0.5,4.0,0.1509467616027857
hadamard,1.0,2.0,0.1507870320369528
hadamard,4.0,1.0,0.1498759451111465
hadamard,2.0,2.0,0.1497244277364168
L2,4.0,1.0,0.1491361210887125
hadamard,2.0,0.5,0.1491304547385556
hadamard,2.0,1.0,0.1488535118322245
hadamard,2.0,0.25,0.1483438781703813
hadamard,4.0,4.0,0.1481291463749836
L2,0.25,0.25,0.1470167243884146
L2,2.0,2.0,0.1468790837297886
hadamard,0.5,0.5,0.1466007149599997
hadamard,4.0,2.0,0.1457711629267456
L1,0.25,0.25,0.1456350406095646
hadamard,0.5,1.0,0.1449259276620349
hadamard,1.0,0.5,0.1431393303283719
subtract,2.0,2.0,0.143041002555781
hadamard,4.0,0.5,0.1425399169696637
hadamard,0.5,2.0,0.1422005407131505
L1,4.0,1.0,0.1419288383767991
subtract,0.25,2.0,0.1414596732963771
L1,2.0,2.0,0.1414362350476022
hadamard,0.25,2.0,0.1414154830165802
subtract,4.0,1.0,0.1376501723626624
L2,0.25,2.0,0.1372001456201865
L1,0.25,2.0,0.1303864214174983
average,1.0,2.0,0.128325701089469
average,4.0,1.0,0.124218769087821
average,2.0,2.0,0.1172052513595163
average,0.25,1.0,0.1132581083554401
average,0.25,2.0,0.1051330129549471
