method,p,q,R2
hadamard,2.0,1.0,0.1359316071603017
hadamard,4.0,0.25,0.1332336289086869
hadamard,1.0,4.0,0.1325511913282555
hadamard,0.25,4.0,0.1317639515266435
hadamard,0.25,1.0,0.1307005641777857
hadamard,0.5,2.0,0.1297368153156931
hadamard,0.5,1.0,0.1292829320924956
hadamard,4.0,1.0,0.129230590149367
hadamard,0.25,2.0,0.1286454651491436
hadamard,0.5,0.5,0.1280388891543653
hadamard,4.0,2.0,0.1278530161338734
hadamard,2.0,0.25,0.1276782214694691
hadamard,1.0,0.25,0.1271354517317305
hadamard,0.5,0.25,0.1268341389485674
hadamard,1.0,2.0,0.126596454170329
hadamard,2.0,2.0,0.1250108928469963
average,0.25,0.5,0.124664074022916
hadamard,4.0,4.0,0.1244591441586372
hadamard,0.25,0.5,0.1243503910578182
hadamard,0.25,0.25,0.1241127979870679
L1,0.5,0.5,0.1240692866820774
hadamard,2.0,0.5,0.1240581274740348
hadamard,4.0,0.5,0.1239182759529142
hadamard,0.5,4.0,0.1237592400590853
subtract,0.5,0.5,0.1234591234308535
hadamard,2.0,4.0,0.1231398843535493
average,2.0,0.25,0.1230901405536319
hadamard,1.0,1.0,0.1230344480036111
hadamard,1.0,0.5,0.1229557750299772
average,0.25,4.0,0.1212242775634757
average,0.5,0.25,0.1206570592727429
subtract,2.0,4.0,0.1188025226818919
subtract,0.25,0.25,0.1185396861606754
average,0.25,1.0,0.1176453327773924
subtract,1.0,4.0,0.1170022458482841
average,4.0,1.0,0.1158434500008023
subtract,1.0,2.0,0.1150178085063137
L1,0.25,0.25,0.1146118855346629
subtract,4.0,4.0,0.1142818787415471
average,0.25,0.25,0.1138319279808416
L1,2.0,4.0,0.1137622830260794
average,4.0,0.25,0.113154404324705
average,0.5,2.0,0.1129756264659898
subtract,0.5,2.0,0.1126711332966069
average,1.0,0.25,0.1124706668088181
L1,0.5,0.25,0.112362177594527
average,1.0,2.0,0.1123583434887209
average,4.0,4.0,0.1123352279451296
subtract,0.5,4.0,0.1121697396161023
subtract,0.25,0.5,0.1120156195292182
subtract,1.0,0.25,0.1117866904080464
subtract,0.25,1.0,0.111629645762989
L1,0.25,0.5,0.1115292367831544
subtract,0.5,0.25,0.1112951940626435
subtract,0.25,2.0,0.1111537566924597
average,2.0,1.0,0.110926789170584
L2,0.5,0.5,0.1109138544917218
subtract,2.0,2.0,0.1109087860063777
average,4.0,0.5,0.1107463996884429
subtract,4.0,1.0,0.1102051679179388
average,1.0,4.0,0.110040678776892
subtract,0.25,4.0,0.1098827340410133
L1,0.5,2.0,0.1097534425395333
average,0.25,2.0,0.1095249212727175
L1,4.0,4.0,0.1086488176519953
average,1.0,0.5,0.1081632966554759
average,0.5,1.0,0.107212967343666
L1,1.0,0.25,0.1070937698674955
average,0.5,4.0,0.1070232081329674
average,0.5,0.5,0.1060240022058326
L1,0.25,4.0,0.105778463084402
L1,0.5,4.0,0.1057768066741591
subtract,4.0,0.5,0.1055864314115487
subtract,2.0,0.25,0.1053178000872022
L1,2.0,2.0,0.1050642129687865
average,2.0,2.0,0.104762950680157
subtract,2.0,0.5,0.1043526697632557
average,4.0,2.0,0.1041832086140183
L1,0.25,2.0,0.1039163698607006
L1,1.0,4.0,0.1034572648972124
L1,2.0,0.25,0.1017455191389227
L1,0.25,1.0,0.1012041337795195
L2,0.25,4.0,0.101192932198418
subtract,1.0,0.5,0.1010810417460075
subtract,1.0,1.0,0.1008865385037056
L1,4.0,1.0,0.1002020176107443
L1,1.0,2.0,0.1000297463135551
average,2.0,0.5,0.0996643781010765
L2,2.0,4.0,0.0993358409643989
subtract,0.5,1.0,0.0993020089709312
L2,0.25,0.25,0.0988201444734825
L2,0.5,2.0,0.0986257263668283
L2,4.0,4.0,0.0975381768662411
subtract,2.0,1.0,0.0974630063186123
L2,0.5,0.25,0.0973564328172553
L2,1.0,4.0,0.0970595884595597
average,2.0,4.0,0.0967323249744043
L1,2.0,0.5,0.0966029774292308
L1,1.0,1.0,0.096326578481179
average,1.0,1.0,0.0961039890720063
subtract,4.0,0.25,0.0960597918520947
L2,0.5,4.0,0.0958910016314719
L1,1.0,0.5,0.0954880423807252
L1,4.0,0.25,0.0944810498770784
L1,4.0,0.5,0.0941621069615658
L2,1.0,2.0,0.0933236281596782
L2,2.0,2.0,0.092442432921562
L2,4.0,1.0,0.0914702771647986
L2,1.0,0.25,0.0914068569410303
L2,0.25,0.5,0.0910636810961968
subtract,4.0,2.0,0.0905858859406355
L2,0.25,2.0,0.0890498217595773
L2,2.0,0.5,0.0883474826283423
L2,0.25,1.0,0.0881406563882148
L1,0.5,1.0,0.0878387347583214
L1,2.0,1.0,0.0866047328232265
L1,4.0,2.0,0.0859238894725663
L2,2.0,0.25,0.0858007412525547
L2,0.5,1.0,0.0853666404098877
L2,1.0,1.0,0.0850058681457022
L2,1.0,0.5,0.0845474951897857
L2,4.0,0.25,0.0819934880488214
L2,4.0,0.5,0.0813331902705397
L2,2.0,1.0,0.0804530367145044
L2,4.0,2.0,0.0765073332971003
