method,p,q,R2
average,0.5,0.25,0.1637187182632871
hadamard,0.25,4.0,0.1530464205675265
average,0.25,4.0,0.1528347928570458
subtract,0.5,4.0,0.1513693159941215
average,4.0,0.5,0.1510756762420835
subtract,1.0,2.0,0.1503143776733122
hadamard,4.0,0.5,0.1497515987680261
hadamard,0.5,1.0,0.1490035129828195
hadamard,4.0,1.0,0.1476217790651329
hadamard,2.0,0.5,0.147559295834713
hadamard,4.0,4.0,0.1475214241760141
average,0.5,2.0,0.1472934448806258
hadamard,0.5,4.0,0.14690207631934
hadamard,1.0,1.0,0.1468105506612625
L2,0.5,4.0,0.1464256414592361
hadamard,4.0,0.25,0.1464235405546653
hadamard,1.0,2.0,0.1462618385970402
hadamard,2.0,1.0,0.145948802396614
L1,0.5,4.0,0.1458159211584917
hadamard,1.0,0.25,0.145802662802861
hadamard,0.5,0.5,0.1457046183366458
subtract,2.0,1.0,0.145675946881624
hadamard,0.25,0.5,0.1449130806405465
hadamard,2.0,2.0,0.1447602356543729
hadamard,1.0,0.5,0.1440084248372636
hadamard,2.0,4.0,0.1439609802664458
hadamard,0.5,0.25,0.1431175754311838
average,1.0,0.25,0.1424698165914671
average,0.25,2.0,0.1423889561000653
hadamard,0.25,1.0,0.1423610209896237
hadamard,4.0,2.0,0.1418326217434696
hadamard,1.0,4.0,0.1412117104191621
subtract,4.0,1.0,0.1405920341922382
subtract,0.5,1.0,0.1402166539524653
hadamard,0.25,0.25,0.1401455621765928
average,4.0,0.25,0.1400797770120564
hadamard,2.0,0.25,0.1400441990537448
L1,4.0,1.0,0.1395369400038438
subtract,1.0,4.0,0.13902139951808
hadamard,0.5,2.0,0.1386390572888249
L2,2.0,1.0,0.1384488618588598
L1,2.0,4.0,0.1384333983908804
L1,1.0,2.0,0.1366515000164789
hadamard,0.25,2.0,0.1364430938957854
L1,0.5,1.0,0.1363833740445789
L1,2.0,1.0,0.1363354342271817
L1,4.0,4.0,0.1348228302949394
L2,2.0,4.0,0.1340733305866578
subtract,2.0,2.0,0.1340182004748306
subtract,2.0,4.0,0.1338693350186359
subtract,4.0,2.0,0.1335516307580783
L2,0.5,1.0,0.132910407331084
average,0.25,0.25,0.1323702788925382
L2,2.0,0.5,0.1323407937817301
subtract,4.0,4.0,0.1323235928792037
L1,1.0,4.0,0.1321801435837537
average,0.5,1.0,0.1320646509973325
subtract,0.25,2.0,0.131308010514182
L2,4.0,1.0,0.1310240253322773
subtract,1.0,1.0,0.1309857825260281
L2,1.0,2.0,0.1306578120496551
average,1.0,1.0,0.130195359426923
subtract,2.0,0.5,0.1300811987965889
L1,2.0,0.5,0.1300523431469463
average,2.0,0.25,0.1295470511394527
subtract,0.5,2.0,0.1295043921743922
L2,2.0,2.0,0.1291545357322736
L2,1.0,4.0,0.1289780752791964
L1,0.5,0.5,0.128905549839588
average,0.5,4.0,0.1283925086783158
average,0.5,0.5,0.1283648622511601
average,4.0,4.0,0.1278926698040251
L2,4.0,4.0,0.1273521530345641
average,0.25,1.0,0.1272660790343646
L2,1.0,1.0,0.1269878156075614
average,2.0,1.0,0.1266148951264751
average,2.0,4.0,0.1266148288938728
L1,1.0,1.0,0.126366033720685
L1,4.0,0.25,0.1258663794927352
subtract,0.25,4.0,0.1250534698272742
L1,2.0,2.0,0.1248595310110972
L2,0.5,0.5,0.1242366452221346
L2,1.0,0.25,0.1232101655445713
subtract,4.0,0.25,0.1231377474031109
subtract,1.0,0.25,0.1231023545387208
L1,0.25,2.0,0.1229644566171244
average,0.25,0.5,0.1223913354346954
L2,0.25,2.0,0.121400467321555
L2,4.0,0.25,0.1210312692643652
subtract,4.0,0.5,0.1200289258856485
L1,0.5,2.0,0.119384906858836
subtract,0.5,0.5,0.1193460624167669
L2,0.5,2.0,0.1180710181101236
L1,4.0,2.0,0.1179894892447193
L1,1.0,0.25,0.1175365107962479
average,4.0,1.0,0.1165833336746891
L2,4.0,2.0,0.1162876202696782
L2,0.25,1.0,0.1150827892451108
average,1.0,0.5,0.1139056842459664
average,2.0,2.0,0.1136619661470282
average,2.0,0.5,0.1133421576624997
average,4.0,2.0,0.1129521444993691
L1,0.25,4.0,0.1123866870242527
L2,4.0,0.5,0.1122122376275934
L1,2.0,0.25,0.1114920258145515
subtract,0.25,0.25,0.1109246473541215
subtract,1.0,0.5,0.1107648818335635
subtract,0.5,0.25,0.1106788721991763
subtract,0.25,1.0,0.1106671280851215
L1,0.25,1.0,0.1090702452574838
L2,0.25,4.0,0.1086793144264457
L1,4.0,0.5,0.1086767033164929
L2,2.0,0.25,0.106589924549085
subtract,0.25,0.5,0.1064600792209256
average,1.0,2.0,0.1059353014716398
subtract,2.0,0.25,0.1020105142174868
L1,0.25,0.25,0.1018197959190493
L2,0.25,0.25,0.1012741255106451
L2,0.5,0.25,0.1008812343083843
L2,0.25,0.5,0.1008793029868391
average,1.0,4.0,0.0988203211019027
L1,0.25,0.5,0.0987083481795118
L1,0.5,0.25,0.0982686907944915
L1,1.0,0.5,0.0978286907285896
L2,1.0,0.5,0.0967439326630842
