method,p,q,R2
hadamard,4.0,0.25,0.1470097323484167
hadamard,4.0,1.0,0.145320573860394
hadamard,2.0,0.5,0.1451894858011669
hadamard,4.0,4.0,0.1451144475919725
hadamard,0.25,2.0,0.1441413663955042
hadamard,2.0,4.0,0.1440231759424763
hadamard,1.0,4.0,0.1439254357059857
hadamard,4.0,0.5,0.1438540577075902
hadamard,4.0,2.0,0.1437619293171584
hadamard,0.25,0.5,0.1437033525334363
hadamard,1.0,0.25,0.1433255051136618
hadamard,0.25,0.25,0.1432197047078021
L2,1.0,4.0,0.1428538395029046
hadamard,1.0,2.0,0.1425999601858879
subtract,1.0,4.0,0.1425230101149386
hadamard,0.5,0.25,0.1419938408181635
hadamard,0.5,1.0,0.1411978920029488
hadamard,2.0,0.25,0.1406744628441487
hadamard,2.0,2.0,0.140548783641043
hadamard,1.0,1.0,0.140437149820889
hadamard,2.0,1.0,0.1399622081418703
average,2.0,2.0,0.1393315868723764
hadamard,0.5,2.0,0.1389882664450356
hadamard,0.25,4.0,0.1389870434629018
subtract,0.25,2.0,0.1385356747522174
L1,1.0,4.0,0.1378959082090572
hadamard,0.5,0.5,0.1374082710760136
average,1.0,0.5,0.13722558064662
subtract,1.0,2.0,0.1368443409939976
hadamard,1.0,0.5,0.1362824482580339
hadamard,0.5,4.0,0.1356240904680949
hadamard,0.25,1.0,0.1344552730242517
L1,0.25,2.0,0.1344153466023591
average,2.0,0.5,0.1319778640605043
average,2.0,1.0,0.1314066679038835
average,0.25,2.0,0.1295817235439434
L1,1.0,0.25,0.127574423683593
average,0.25,0.25,0.1270899959124294
L2,0.25,2.0,0.1263847484028423
subtract,1.0,1.0,0.1261523591397434
average,4.0,0.25,0.1261130422122707
subtract,2.0,1.0,0.1258402285094892
subtract,1.0,0.25,0.1253017543937942
L2,1.0,0.25,0.1247797115180028
subtract,4.0,1.0,0.1247578841689256
average,1.0,2.0,0.1238835147289502
subtract,4.0,0.5,0.1233585365646791
L1,2.0,1.0,0.1227174779787186
subtract,0.5,0.25,0.1224101615815348
average,4.0,2.0,0.1223817989164782
subtract,0.25,1.0,0.1220115375316864
subtract,0.25,4.0,0.1219464812387379
L1,4.0,1.0,0.1217728080142781
L1,1.0,1.0,0.1216440419138703
average,2.0,0.25,0.1216056167949493
subtract,0.5,0.5,0.1212499882259174
average,0.5,4.0,0.1212205009110757
subtract,2.0,2.0,0.1210567014134118
subtract,0.5,1.0,0.1209654166551292
average,1.0,0.25,0.1208907106285396
L2,4.0,1.0,0.1206078077039349
average,4.0,4.0,0.1205315956135795
L1,0.25,1.0,0.120264906673237
L1,0.25,0.5,0.1198255585143153
subtract,2.0,4.0,0.1196832765194045
average,1.0,4.0,0.1194702756155713
average,4.0,1.0,0.1193398547438006
L1,0.25,4.0,0.1193237941731968
L1,0.5,0.25,0.1193103751865155
subtract,0.25,0.5,0.1185899650931754
subtract,2.0,0.5,0.1185863818273913
average,0.5,0.25,0.1182862733923091
L1,1.0,2.0,0.1182174758867895
average,0.5,2.0,0.1174712325883929
subtract,0.25,0.25,0.1167501550763208
average,0.5,1.0,0.1167183183445014
L2,0.25,0.5,0.1164932100097573
L1,0.5,2.0,0.1160796287258694
subtract,0.5,2.0,0.1159276146251538
L1,4.0,0.5,0.1156188035560024
average,4.0,0.5,0.1153127188129914
L1,0.5,1.0,0.1152918908564273
L2,1.0,1.0,0.115081765462773
L2,2.0,1.0,0.1138273823680008
L1,2.0,4.0,0.1137606131597342
L2,0.25,1.0,0.1132476223669213
subtract,1.0,0.5,0.1131135347936503
subtract,0.5,4.0,0.1125140707506329
average,0.25,1.0,0.1122791027971105
subtract,4.0,2.0,0.1122000435105325
average,1.0,1.0,0.1118902419049884
subtract,4.0,4.0,0.1118045701054089
L2,0.5,0.25,0.1117597277565968
L2,0.25,4.0,0.1112966297088411
L2,0.5,2.0,0.1112673101098139
L1,1.0,0.5,0.1111428031101579
L1,0.5,4.0,0.1107244686867446
subtract,2.0,0.25,0.1105373086313896
L2,1.0,2.0,0.1105276484122466
L1,4.0,2.0,0.1102875709218612
L2,0.5,1.0,0.1099639561621957
L2,2.0,4.0,0.1093790840975517
L2,4.0,0.5,0.1091648897118673
average,0.25,4.0,0.108612285543193
L2,0.5,4.0,0.108463318699936
L1,4.0,4.0,0.1080473954302611
L2,4.0,2.0,0.1075979156173631
L1,2.0,2.0,0.1071236830692635
L1,2.0,0.5,0.1068357785785265
average,2.0,4.0,0.1067523916759252
L2,4.0,0.25,0.1066714430101782
L1,2.0,0.25,0.1053532339181847
L1,0.25,0.25,0.1042321182380755
subtract,4.0,0.25,0.1038457372251929
L2,4.0,4.0,0.1027615423583278
L1,4.0,0.25,0.1012079455890929
L2,0.25,0.25,0.1009805570641839
L2,2.0,0.25,0.1009308827627786
L2,2.0,2.0,0.1007141603002149
L2,1.0,0.5,0.1004430399038855
L1,0.5,0.5,0.0991623989118272
L2,2.0,0.5,0.0969817913602005
L2,0.5,0.5,0.0965754668427001
average,0.25,0.5,0.0930728275247699
average,0.5,0.5,0.0914155960266845
