method,p,q,R2
average,0.25,2.0,0.130628115187762
average,2.0,2.0,0.1292134066515952
average,0.5,0.25,0.1276905475601492
average,0.5,2.0,0.1254154313893043
average,2.0,1.0,0.1250904024829228
subtract,1.0,4.0,0.1246965317765228
average,4.0,0.25,0.124134339139503
average,4.0,0.5,0.1239036552543321
subtract,2.0,0.5,0.1233706322548907
subtract,2.0,2.0,0.1231144466078376
subtract,4.0,0.25,0.122696527594318
subtract,0.25,2.0,0.1216024030434839
subtract,0.5,0.5,0.1211149068285099
subtract,4.0,1.0,0.1209076880485005
average,1.0,4.0,0.1206237506373549
L1,0.25,2.0,0.1204589030653852
average,1.0,2.0,0.1199565359609101
L2,0.25,2.0,0.1199174311178989
subtract,4.0,0.5,0.1197939263654634
average,1.0,0.25,0.1193595725273829
L2,1.0,4.0,0.1193348414794177
L2,2.0,4.0,0.1189237106320419
average,0.25,0.25,0.1187051641945292
subtract,0.25,1.0,0.1185865313524975
subtract,0.5,1.0,0.1171299846397448
L2,0.5,1.0,0.1168561323904041
average,0.5,0.5,0.1168369051991405
L1,0.5,0.5,0.1167826435747637
L1,0.5,1.0,0.1167279514326671
L2,4.0,0.25,0.1161966274932833
L2,2.0,2.0,0.1160970043636697
L1,1.0,4.0,0.1157882242580368
L1,2.0,4.0,0.1157861107225955
L2,0.5,0.5,0.1157854525816821
L1,2.0,0.5,0.1157812415066108
subtract,0.5,0.25,0.1145140001286256
average,4.0,1.0,0.1138213108364939
L1,2.0,2.0,0.1136123165888255
subtract,2.0,4.0,0.1133922435673332
L2,2.0,0.5,0.1122263376855472
average,0.25,0.5,0.1121566376075855
subtract,0.25,0.25,0.1121520174404022
L1,0.5,0.25,0.1117098735382883
subtract,0.25,0.5,0.1112333767162729
L2,0.5,0.25,0.1103827660331031
average,0.5,1.0,0.1098715528164525
L1,0.25,0.25,0.1096209331677238
average,2.0,0.5,0.1089164763707162
L2,0.25,0.25,0.1086594443442889
average,2.0,4.0,0.1086136650513841
L2,0.25,1.0,0.108380165092488
L1,0.25,1.0,0.108322591282208
L2,0.25,0.5,0.1079844737986879
subtract,1.0,2.0,0.1062152758518261
L2,4.0,0.5,0.1058223742967531
L1,4.0,0.25,0.1055028181605903
L1,4.0,1.0,0.1045976295830399
average,0.25,1.0,0.1027845183770405
L2,4.0,1.0,0.1018903147004672
L1,4.0,0.5,0.101057914718131
hadamard,0.25,2.0,0.1009282074050519
L1,0.25,0.5,0.1007628798666402
L2,1.0,2.0,0.0996017978961918
subtract,1.0,0.25,0.0986862368241496
subtract,2.0,1.0,0.0980206061638636
L1,1.0,0.25,0.0979124902274999
L1,1.0,2.0,0.0977974368203504
hadamard,2.0,0.25,0.0973066132857528
subtract,0.5,2.0,0.0963514145409134
hadamard,4.0,0.25,0.0957659504010471
L1,2.0,1.0,0.0956559539746342
L2,1.0,0.25,0.0955295503963303
hadamard,1.0,4.0,0.0935738965993515
hadamard,1.0,0.25,0.0930895628460328
hadamard,4.0,2.0,0.0930128730576002
L2,0.5,2.0,0.0928227612311197
hadamard,1.0,2.0,0.0927699167882509
L1,2.0,0.25,0.0927564988978145
L2,2.0,0.25,0.0924127904473846
L2,2.0,1.0,0.0914818296121688
hadamard,0.5,0.5,0.0906150360671643
hadamard,2.0,2.0,0.090413650523092
hadamard,0.25,0.25,0.090340761418056
hadamard,2.0,1.0,0.0903130736780188
L1,0.5,2.0,0.0901610897645407
hadamard,4.0,4.0,0.0893768168715144
hadamard,0.5,2.0,0.0892258908017068
hadamard,0.25,1.0,0.0891925401816708
L2,4.0,2.0,0.0891344654820305
hadamard,4.0,0.5,0.0890787775857785
hadamard,2.0,0.5,0.088675938496924
L1,0.25,4.0,0.0885542605175652
hadamard,0.5,0.25,0.0883784754085894
hadamard,0.25,4.0,0.0883079224406858
average,4.0,2.0,0.0880696599227033
hadamard,0.5,1.0,0.0879671133665397
subtract,4.0,2.0,0.0877865190567586
L2,1.0,1.0,0.0874863320144446
L2,4.0,4.0,0.0871908913419855
L1,4.0,2.0,0.0871563489414837
L2,0.25,4.0,0.0865304188363834
hadamard,0.5,4.0,0.0862773885815169
hadamard,1.0,1.0,0.0851834762343362
L1,1.0,1.0,0.0851222959496745
subtract,0.25,4.0,0.0850868860803772
hadamard,0.25,0.5,0.0849851596035422
hadamard,1.0,0.5,0.0849216940869452
subtract,1.0,0.5,0.0839906494897496
hadamard,4.0,1.0,0.0827334798139659
L1,1.0,0.5,0.0825407473651134
subtract,2.0,0.25,0.0821747741886149
hadamard,2.0,4.0,0.0819120381335439
L1,4.0,4.0,0.0801962116551956
subtract,1.0,1.0,0.0797517900091359
L2,1.0,0.5,0.0793590373856565
subtract,4.0,4.0,0.0784874850051082
average,1.0,0.5,0.0763645742821721
L2,0.5,4.0,0.0751180388819879
average,1.0,1.0,0.0717257040697796
subtract,0.5,4.0,0.0693773543284852
average,0.5,4.0,0.0681784230137292
average,2.0,0.25,0.0681185531252051
L1,0.5,4.0,0.0680840367092455
average,0.25,4.0,0.0636146410472542
average,4.0,4.0,0.0579749866980788
