method,p,q,R2
hadamard,2.0,0.5,0.1396267202867301
hadamard,0.25,2.0,0.1391004913879309
hadamard,0.5,1.0,0.1381576246333089
hadamard,4.0,0.5,0.1379883492047532
hadamard,0.5,0.25,0.1376455649367486
hadamard,1.0,0.5,0.136856688079054
hadamard,4.0,0.25,0.1366099450253394
hadamard,2.0,1.0,0.1361841613406842
hadamard,0.5,2.0,0.1355599033016881
hadamard,2.0,2.0,0.1352129088527879
hadamard,1.0,2.0,0.1339716651487689
hadamard,2.0,4.0,0.1339249089405068
hadamard,1.0,1.0,0.1331550363463528
hadamard,0.5,0.5,0.1327151725633034
hadamard,2.0,0.25,0.131939024251292
hadamard,4.0,2.0,0.1316799856704451
hadamard,1.0,0.25,0.131576289194909
average,1.0,4.0,0.1311771447443644
hadamard,0.5,4.0,0.1310242423993802
hadamard,0.25,0.5,0.130910681698236
hadamard,0.25,4.0,0.1308502349424163
hadamard,4.0,4.0,0.1306246375324976
average,4.0,1.0,0.1304269361284894
subtract,0.5,2.0,0.1300510721455879
hadamard,1.0,4.0,0.1289745088083538
hadamard,0.25,0.25,0.1289652023080068
hadamard,4.0,1.0,0.1283327533028126
L1,0.5,2.0,0.1280420288914009
hadamard,0.25,1.0,0.1279221753878214
average,0.25,2.0,0.1258972995738743
average,0.25,0.25,0.1256943200337947
L1,4.0,0.25,0.1245067023370277
subtract,4.0,0.25,0.1223357967981827
L1,2.0,4.0,0.1205795960475232
subtract,2.0,4.0,0.1203229459580443
subtract,2.0,0.5,0.1200968653453025
average,1.0,2.0,0.1194687923888805
average,0.25,1.0,0.1188563373781887
average,0.25,4.0,0.1179372550000102
L2,4.0,0.25,0.1178727073602055
average,0.25,0.5,0.1178488699525963
L2,0.5,2.0,0.1177216000365856
L1,4.0,2.0,0.117696158081284
L1,2.0,2.0,0.1159364069895014
subtract,0.5,0.5,0.1155574262801041
subtract,2.0,2.0,0.1153345107451987
subtract,1.0,0.25,0.1147208108334739
L1,2.0,0.5,0.1144883676737434
subtract,4.0,2.0,0.113711784655728
subtract,4.0,4.0,0.1130429282665315
average,0.5,0.25,0.1128487764652775
average,2.0,1.0,0.1126942821487942
L1,1.0,0.25,0.1124744811533039
average,4.0,0.5,0.1121453582149144
subtract,0.5,4.0,0.1120390435122056
subtract,2.0,0.25,0.1120091366469949
L1,4.0,4.0,0.1113262363338739
L2,2.0,0.5,0.1104061851754469
subtract,4.0,0.5,0.1097134503033309
average,2.0,0.25,0.1091141013922969
subtract,0.25,2.0,0.1085981587497694
subtract,0.25,4.0,0.108498128312336
L1,0.25,0.5,0.1084372061819233
L1,0.5,4.0,0.1077489245237551
subtract,0.5,0.25,0.107696218695422
average,2.0,4.0,0.1070269831223408
L1,2.0,0.25,0.1069005048704555
subtract,0.25,0.5,0.1068481782925711
average,0.5,1.0,0.1066763948748131
subtract,1.0,1.0,0.106658363094405
L1,4.0,0.5,0.1066340798708789
average,1.0,0.5,0.1065999505840601
L2,4.0,2.0,0.106569881741479
average,4.0,0.25,0.1061816833848019
L2,2.0,2.0,0.1059254818777595
subtract,2.0,1.0,0.1055962933494196
average,1.0,0.25,0.1055718655125568
subtract,1.0,0.5,0.1055691909842482
average,0.5,2.0,0.1049318580159712
L2,1.0,0.25,0.1040739048226567
L1,2.0,1.0,0.1039303873618334
L1,1.0,0.5,0.1034714130822169
L2,2.0,4.0,0.1025933379929796
L1,1.0,1.0,0.101656346626241
average,4.0,4.0,0.1015895428103711
subtract,0.5,1.0,0.1012625960526689
L2,4.0,0.5,0.1010863737840164
L2,2.0,0.25,0.1009993044604751
average,0.5,0.5,0.1009679501385107
L1,0.25,2.0,0.1007360499826647
L1,0.25,0.25,0.0999694999383261
average,4.0,2.0,0.0997113943674489
average,2.0,2.0,0.0996328526380355
L2,0.5,4.0,0.0991896499869848
subtract,0.25,0.25,0.0991428054418732
L1,0.5,0.5,0.0977004925625961
L2,4.0,4.0,0.0975518206826542
L1,0.25,4.0,0.0968402258587184
average,1.0,1.0,0.096542830204466
L1,0.5,1.0,0.0957611736537169
L2,0.25,0.5,0.0956908586921873
L2,1.0,0.5,0.0956638436923338
L1,0.5,0.25,0.0953180241885537
average,2.0,0.5,0.0952404174171744
subtract,1.0,2.0,0.0948131958717096
L2,0.5,0.5,0.093756116169962
L1,1.0,2.0,0.0934668370135763
L2,1.0,1.0,0.0926762352511487
subtract,1.0,4.0,0.0922382307147476
average,0.5,4.0,0.0903992281893208
L2,1.0,2.0,0.0901266137458161
L2,0.5,1.0,0.0900471649406071
L2,0.25,4.0,0.0899291867922345
L2,2.0,1.0,0.0897716090353494
L2,0.25,2.0,0.0891271615048923
L2,0.5,0.25,0.0886274297268355
L2,0.25,0.25,0.0877539108006566
subtract,0.25,1.0,0.0876244537580214
L1,1.0,4.0,0.0856267905422668
L1,0.25,1.0,0.0855055499825417
L2,1.0,4.0,0.0839729942534617
subtract,4.0,1.0,0.080629186034225
L1,4.0,1.0,0.0805190981970187
L2,0.25,1.0,0.0757811815796664
L2,4.0,1.0,0.070290268108595
