method,p,q,R2
subtract,0.25,2.0,0.1490312046973608
average,4.0,0.25,0.1479804792448564
subtract,1.0,0.5,0.1473477366886514
L1,0.25,0.5,0.1472521849985646
subtract,2.0,0.5,0.14649794549361
subtract,0.5,1.0,0.1451931662737207
average,0.5,1.0,0.1433748314603322
subtract,4.0,0.5,0.1403201347663573
average,0.25,2.0,0.1401242434134935
subtract,1.0,0.25,0.1399618046368586
subtract,0.25,0.5,0.1395196063272684
L1,0.5,2.0,0.1389930157838914
subtract,4.0,0.25,0.1377927882130506
L1,0.25,0.25,0.1367082772962958
subtract,2.0,0.25,0.1363546940573897
average,0.5,2.0,0.1347320620058122
average,0.5,4.0,0.1343349361708586
subtract,1.0,2.0,0.1342205659503076
average,0.25,0.25,0.1339805037631933
average,2.0,0.25,0.1334284373066189
subtract,0.5,4.0,0.1324337043512901
L1,1.0,0.25,0.1319001330271461
L1,0.5,0.25,0.1317924981573675
average,4.0,1.0,0.131380476249469
L1,2.0,0.5,0.1313111106994373
average,1.0,2.0,0.1312156042297604
L1,2.0,4.0,0.1310163400727243
average,2.0,1.0,0.1306898653375812
average,4.0,0.5,0.1305519026106876
average,0.25,0.5,0.1301693032868941
average,4.0,4.0,0.1301566022786027
average,1.0,0.25,0.1301035079521898
average,0.5,0.5,0.1288699525779671
subtract,4.0,4.0,0.1286800795333718
average,1.0,1.0,0.1285424542311469
average,2.0,0.5,0.1285135363618719
subtract,0.5,0.25,0.1272051372661136
L1,0.5,0.5,0.1259874005540123
average,2.0,2.0,0.1259556665302097
average,0.5,0.25,0.1254774888891375
subtract,4.0,2.0,0.1253663412370351
subtract,0.25,4.0,0.1248879032131194
subtract,2.0,2.0,0.1245774774452741
subtract,2.0,4.0,0.1244862109094419
subtract,2.0,1.0,0.1232650666591712
subtract,0.5,2.0,0.1231219539066061
L1,2.0,2.0,0.1230923375595948
L1,2.0,1.0,0.1230495471730592
subtract,0.5,0.5,0.1227236402854835
L1,4.0,0.25,0.1219106274550105
subtract,1.0,4.0,0.1206486942796012
L1,4.0,0.5,0.1204148187107437
average,2.0,4.0,0.1201410442025389
subtract,4.0,1.0,0.1201077813132189
average,4.0,2.0,0.119928423457745
L1,0.5,4.0,0.1196589936750359
average,1.0,4.0,0.1195208242217462
average,1.0,0.5,0.1191336305521488
subtract,0.25,1.0,0.1186671100634105
average,0.25,1.0,0.1179595194586061
L1,1.0,4.0,0.116980058391111
subtract,1.0,1.0,0.1167486013446522
subtract,0.25,0.25,0.116445853277347
average,0.25,4.0,0.1157774206727907
L1,2.0,0.25,0.1153422483480079
L1,0.25,2.0,0.1144631817387479
hadamard,0.25,2.0,0.1128567003649051
L1,0.5,1.0,0.1120375581952798
L1,4.0,4.0,0.1120244349336537
L1,4.0,1.0,0.1108005736571086
L1,0.25,1.0,0.1105236806432138
L1,4.0,2.0,0.1103619279281087
L1,1.0,0.5,0.1102055328941405
hadamard,0.25,0.5,0.1077427859890665
L1,1.0,2.0,0.1074145003984032
hadamard,0.5,4.0,0.1072888533517982
hadamard,0.5,2.0,0.106332645178525
L1,1.0,1.0,0.1059138008282964
hadamard,4.0,0.5,0.1056524335500109
L2,0.25,0.5,0.1040279183898483
hadamard,0.5,0.25,0.1038012284299447
L1,0.25,4.0,0.1037276236441648
L2,1.0,0.25,0.1035145312556008
hadamard,0.25,0.25,0.1027715318500345
hadamard,4.0,4.0,0.1026779795994466
hadamard,1.0,4.0,0.1017691596345834
hadamard,0.5,1.0,0.1017576018557611
hadamard,4.0,0.25,0.1016459003631841
hadamard,1.0,0.25,0.1012783598370463
hadamard,2.0,0.25,0.1011131156034635
hadamard,4.0,2.0,0.1008022504083776
L2,2.0,1.0,0.0982367626312287
hadamard,2.0,4.0,0.0982357066511681
hadamard,2.0,0.5,0.0980985420242738
L2,0.5,0.5,0.0980067918897783
hadamard,4.0,1.0,0.0976154065117425
L2,4.0,0.25,0.0974460387987634
hadamard,1.0,1.0,0.0973543859235728
hadamard,0.25,1.0,0.0971897684475099
hadamard,2.0,1.0,0.0970932819494042
hadamard,1.0,2.0,0.0959544757373249
L2,2.0,4.0,0.0941784813691554
hadamard,0.25,4.0,0.0935098998690785
L2,0.25,1.0,0.0930188786562123
hadamard,1.0,0.5,0.0925221210006528
hadamard,0.5,0.5,0.0921183326420351
L2,0.5,2.0,0.0910138625049764
hadamard,2.0,2.0,0.0904061940165225
L2,0.25,0.25,0.0899118034607576
L2,4.0,0.5,0.0891862444109137
L2,0.5,4.0,0.0868224071557357
L2,2.0,2.0,0.0848244322782574
L2,2.0,0.25,0.0839094367849649
L2,2.0,0.5,0.08325756077463
L2,0.25,4.0,0.0830653893508529
L2,1.0,0.5,0.0821539473488692
L2,0.5,0.25,0.0813133569438259
L2,0.5,1.0,0.0807802037589374
L2,4.0,4.0,0.080710410100101
L2,1.0,4.0,0.0799810206880717
L2,1.0,2.0,0.0795451452286619
L2,4.0,2.0,0.0775471947377992
L2,0.25,2.0,0.0772684274669213
L2,1.0,1.0,0.0755772559207458
L2,4.0,1.0,0.0725455947151191
