method,p,q,R2
hadamard,1.0,1.0,0.2513997401033812
hadamard,2.0,0.25,0.247412800766553
hadamard,1.0,2.0,0.2457419048582503
hadamard,4.0,4.0,0.2450383868527647
hadamard,0.25,0.5,0.2449858502926846
hadamard,2.0,4.0,0.2445970183225201
hadamard,2.0,2.0,0.2434211447741209
hadamard,0.5,4.0,0.2430728205474264
hadamard,2.0,0.5,0.24291337646208
hadamard,4.0,1.0,0.2425449286696906
hadamard,0.25,1.0,0.2424298558796583
hadamard,1.0,4.0,0.2423305157885202
hadamard,0.25,0.25,0.2422390453355071
hadamard,1.0,0.5,0.2406980970978784
hadamard,0.5,0.25,0.240358669320025
hadamard,0.25,2.0,0.2400687148670072
hadamard,0.5,2.0,0.2399032243414172
hadamard,4.0,0.5,0.2397998619989415
hadamard,4.0,0.25,0.2396156083090248
hadamard,0.5,0.5,0.2386468572022562
hadamard,1.0,0.25,0.2378851486277415
hadamard,0.25,4.0,0.2366782624045268
hadamard,2.0,1.0,0.235364204679592
hadamard,4.0,2.0,0.234320737833337
hadamard,0.5,1.0,0.2338115047966643
subtract,1.0,0.5,0.2037311383229831
subtract,0.25,1.0,0.2032073482429532
L1,1.0,0.5,0.2028443780737685
average,0.25,4.0,0.1994390017116333
average,4.0,0.25,0.1990142512516202
average,0.25,0.25,0.1989902859998563
L2,1.0,0.5,0.1980359370637058
subtract,1.0,1.0,0.1965060687995832
average,0.5,0.25,0.1954958834538497
average,2.0,1.0,0.1938298260748442
average,2.0,0.5,0.1920335488531304
subtract,0.5,4.0,0.1914831704057479
average,2.0,0.25,0.1911959889407565
average,4.0,4.0,0.1910036520192489
L2,1.0,1.0,0.1907840791657833
L1,0.5,4.0,0.1905189577291611
subtract,4.0,1.0,0.1891468749458783
subtract,4.0,0.5,0.1891333687003009
subtract,1.0,4.0,0.1889408471852741
average,0.25,0.5,0.188915211814167
L2,0.5,4.0,0.1888613215763805
subtract,2.0,1.0,0.1883580279364621
average,1.0,2.0,0.1877144910889534
average,4.0,1.0,0.1867136613643466
average,4.0,0.5,0.1862510017383083
subtract,0.5,0.5,0.1859476225032036
L1,2.0,1.0,0.1852931140465382
L1,1.0,1.0,0.1829776989118213
subtract,2.0,4.0,0.1822136017140143
average,0.5,4.0,0.1821309832314958
average,1.0,0.5,0.1820911109512625
subtract,0.25,0.25,0.1820617046228823
subtract,0.5,2.0,0.1816318102350881
L1,1.0,4.0,0.1816127372309807
L1,2.0,4.0,0.1812806673500034
L2,2.0,4.0,0.1810807263535917
L1,4.0,0.5,0.1810032033242655
subtract,0.25,2.0,0.1801611504676722
subtract,0.25,4.0,0.1800974486966433
L2,4.0,0.5,0.1794164316096499
L1,0.25,1.0,0.1793037144696264
average,4.0,2.0,0.1789636178207067
subtract,4.0,4.0,0.1786548048306979
L1,0.5,2.0,0.178460994466911
subtract,4.0,2.0,0.1782829029076307
subtract,1.0,0.25,0.1779858757280323
L1,0.25,0.25,0.1776778516235403
L2,4.0,4.0,0.1774808321641735
L1,4.0,1.0,0.1773842651868742
subtract,2.0,2.0,0.1765874623411758
L2,0.5,2.0,0.1763636074828587
L2,4.0,1.0,0.1762555651667826
subtract,0.5,0.25,0.1759873165681952
average,1.0,1.0,0.175834175435888
L2,2.0,1.0,0.1756360651603625
L2,0.25,1.0,0.1753882975598658
L2,2.0,2.0,0.1749322057061538
L1,0.25,0.5,0.1748295979308735
average,0.5,1.0,0.1747689921364957
subtract,2.0,0.25,0.174548678970683
L1,4.0,4.0,0.1742858287804018
subtract,0.25,0.5,0.1742458652517432
L2,0.25,2.0,0.173889240360067
average,0.25,2.0,0.1738325581999384
subtract,4.0,0.25,0.1734595770732027
L2,1.0,4.0,0.1731965426737145
L1,0.5,0.5,0.1731918007603925
L1,4.0,0.25,0.1727357871775685
average,0.5,0.5,0.172630552844467
L1,0.25,2.0,0.1726057804012514
L1,0.5,1.0,0.1726025263596495
average,2.0,2.0,0.1724993344108946
subtract,1.0,2.0,0.1719800340072821
L1,1.0,0.25,0.1716584093917362
L2,0.5,0.5,0.1716495304843017
L2,0.25,0.5,0.1715152663410948
average,1.0,4.0,0.1712991749322354
L1,2.0,2.0,0.1709436157137103
L2,1.0,2.0,0.1698541796345262
average,0.25,1.0,0.1693764664528918
L2,1.0,0.25,0.1687251480028321
L2,4.0,0.25,0.1686801344787446
average,2.0,4.0,0.1686746535119683
L2,0.25,0.25,0.1683366383203569
L1,2.0,0.25,0.1672532890377405
average,0.5,2.0,0.1664676477255758
subtract,0.5,1.0,0.1660254765578278
L2,4.0,2.0,0.1659338357657862
average,1.0,0.25,0.1656087695021428
L2,0.5,1.0,0.1653182274850757
L1,1.0,2.0,0.1647319310869288
L2,2.0,0.25,0.1633757828360287
L1,4.0,2.0,0.1631587295424895
L1,0.5,0.25,0.1625997926097496
subtract,2.0,0.5,0.1625046882919504
L1,2.0,0.5,0.1622464968625758
L2,0.5,0.25,0.1616902817556547
L2,0.25,4.0,0.1602937917948048
L1,0.25,4.0,0.1583406622174384
L2,2.0,0.5,0.1558145999775086
