method,p,q,R2
average,0.25,0.5,0.2335431318550277
hadamard,0.25,0.25,0.2282997604124029
hadamard,4.0,1.0,0.2259429827482115
average,0.25,0.25,0.2238627095705057
hadamard,0.25,1.0,0.2214920495612938
average,2.0,0.5,0.2205820163690762
L1,0.25,1.0,0.2203957998326257
subtract,0.25,1.0,0.2194051287102018
hadamard,0.5,0.25,0.2193614223683725
subtract,4.0,0.25,0.2180295832001343
L1,0.25,4.0,0.2179152507053494
hadamard,2.0,2.0,0.2177933585297481
L1,4.0,0.25,0.2158158148247976
subtract,2.0,2.0,0.2153503416290952
average,1.0,4.0,0.2152543602506438
hadamard,1.0,0.5,0.2149063389566718
hadamard,0.25,4.0,0.2147314520709834
subtract,0.25,4.0,0.2142490767070615
average,0.25,4.0,0.214204109253364
hadamard,4.0,0.25,0.214096993057248
average,0.25,2.0,0.2138007334921202
hadamard,1.0,1.0,0.2137964288824109
hadamard,2.0,4.0,0.2136768606364602
hadamard,0.5,4.0,0.2134359043929683
hadamard,2.0,1.0,0.2132846739371197
hadamard,2.0,0.25,0.213238049010574
average,0.5,4.0,0.213038177615806
hadamard,0.25,0.5,0.2128538737519134
hadamard,1.0,2.0,0.2126526148647589
hadamard,0.25,2.0,0.2126141791257024
average,4.0,1.0,0.2122283433398176
average,2.0,0.25,0.2119864352876712
average,4.0,4.0,0.2116966188836782
average,2.0,2.0,0.2116164739301157
hadamard,4.0,4.0,0.2114741236956616
hadamard,0.5,0.5,0.2112505148580378
average,0.5,0.25,0.2109313115741558
hadamard,1.0,0.25,0.2101586621283259
hadamard,2.0,0.5,0.2091258252804269
L2,0.25,1.0,0.2080401831580358
hadamard,4.0,0.5,0.2070870260393313
average,0.5,1.0,0.2069130831020246
hadamard,4.0,2.0,0.2063105592976205
hadamard,0.5,2.0,0.2062418260500703
average,1.0,0.25,0.2061766094662396
hadamard,0.5,1.0,0.2058046475524336
hadamard,1.0,4.0,0.205707032217994
average,0.5,0.5,0.2054684453452288
L2,0.25,4.0,0.2051666656860804
average,2.0,4.0,0.2048981484990013
subtract,1.0,2.0,0.2035016670402361
subtract,2.0,0.25,0.2031671212694293
L2,1.0,1.0,0.2030604008182057
L2,4.0,0.25,0.2029712533514367
L2,2.0,4.0,0.2029213422305661
L1,1.0,2.0,0.2023119607853313
subtract,1.0,1.0,0.2022381765253948
L1,2.0,2.0,0.202071959837799
L1,2.0,4.0,0.2020674490836841
subtract,4.0,0.5,0.2019568274218455
subtract,1.0,0.5,0.2018565427696806
L1,4.0,0.5,0.2007923051756512
subtract,2.0,1.0,0.2007643621661742
L1,4.0,1.0,0.2001953772364415
L1,1.0,1.0,0.2001212059942522
subtract,2.0,0.5,0.1999612485320152
subtract,0.25,0.25,0.1992134575763946
subtract,4.0,1.0,0.1991792283846799
subtract,2.0,4.0,0.1989295982303361
L2,2.0,2.0,0.1981160037834489
L2,4.0,0.5,0.1978783130194374
subtract,0.5,0.25,0.1958597917066884
subtract,1.0,0.25,0.1956426901671698
L2,0.5,0.25,0.1952900018157158
L1,0.5,0.25,0.1948864588601483
average,2.0,1.0,0.1945031358312255
L2,4.0,1.0,0.1941371062064436
L2,1.0,2.0,0.1940693008777809
average,4.0,0.5,0.1937417106038834
average,0.5,2.0,0.1931025745558342
L2,2.0,0.5,0.1926585787623905
subtract,1.0,4.0,0.1925949208236571
L2,1.0,0.5,0.1924255618368417
L2,2.0,0.25,0.1923215314636949
L1,2.0,0.25,0.1919875925792662
L1,0.25,0.25,0.1917017882262338
L1,2.0,0.5,0.1916641757292945
average,0.25,1.0,0.1907990423112167
average,1.0,0.5,0.1905453022103848
L1,1.0,0.25,0.1902659759656257
L1,1.0,0.5,0.1898936657987842
L2,0.25,0.25,0.1894429379047749
L1,2.0,1.0,0.1893805954130809
average,1.0,2.0,0.1892704268897512
average,1.0,1.0,0.1886947780374358
subtract,0.25,2.0,0.1878211255239591
average,4.0,0.25,0.1870190213530562
L2,1.0,0.25,0.1859012804589092
subtract,0.5,4.0,0.1837618364748019
L1,0.5,4.0,0.1835682760357823
L2,2.0,1.0,0.1828232458192037
subtract,0.5,1.0,0.1814016305256942
L1,0.25,2.0,0.181330670114501
subtract,4.0,2.0,0.1812114000168012
L1,1.0,4.0,0.1805806822132288
subtract,0.5,2.0,0.1798829179597965
L2,0.5,4.0,0.1797480310833304
subtract,4.0,4.0,0.1780088084033589
L1,0.5,2.0,0.1768994814207957
L2,0.25,2.0,0.1765237645499608
L1,4.0,2.0,0.1758788476680256
subtract,0.5,0.5,0.1756877057489664
L2,0.5,0.5,0.1756686312686163
L2,4.0,2.0,0.1737323979151269
L1,4.0,4.0,0.1731993724983316
average,4.0,2.0,0.1728747023720361
L1,0.5,0.5,0.1720596665573686
L2,1.0,4.0,0.1709267580242345
L2,0.5,2.0,0.1708445665386783
subtract,0.25,0.5,0.1698521435264887
L2,4.0,4.0,0.1671407472834921
L1,0.25,0.5,0.1668451342197859
L1,0.5,1.0,0.1655692844764629
L2,0.25,0.5,0.1652598794091786
L2,0.5,1.0,0.1616228826405467
