method,p,q,R2
hadamard,1.0,4.0,0.1425201924976425
hadamard,0.25,1.0,0.1381215171511259
hadamard,4.0,1.0,0.1357578088521587
hadamard,4.0,2.0,0.1346518336348804
hadamard,4.0,0.25,0.1329221847655316
hadamard,0.5,0.25,0.1327673839757789
hadamard,0.5,0.5,0.1324694859548276
hadamard,2.0,0.5,0.1322124813868344
hadamard,0.25,2.0,0.1318558273029749
hadamard,1.0,1.0,0.1310356274469462
average,2.0,0.25,0.1308238778005445
hadamard,1.0,2.0,0.1303222228880352
hadamard,4.0,0.5,0.1291382964020442
hadamard,0.25,0.5,0.1277083824556163
hadamard,0.5,2.0,0.1269514522137178
hadamard,2.0,1.0,0.1268364463281432
hadamard,1.0,0.25,0.1268124752408708
hadamard,0.5,4.0,0.1254489042547429
hadamard,0.25,0.25,0.1253276412975749
hadamard,1.0,0.5,0.1243292195933795
hadamard,0.25,4.0,0.1243287389098389
hadamard,0.5,1.0,0.1243122408414496
hadamard,4.0,4.0,0.1238665981207779
hadamard,2.0,0.25,0.1216519940234513
average,0.5,0.25,0.1194721959388496
hadamard,2.0,4.0,0.1187607909059639
hadamard,2.0,2.0,0.1158357562769885
average,0.25,0.25,0.1146688640253928
average,1.0,0.25,0.1137710362779238
average,0.5,1.0,0.1137344711401002
subtract,0.25,0.5,0.1112818738363247
subtract,0.25,2.0,0.110388102069145
L1,0.25,0.5,0.109633574384093
L1,0.5,1.0,0.1090916572449329
L1,0.25,2.0,0.1072173964497273
L2,0.25,0.5,0.1062773505053202
subtract,0.5,1.0,0.106222000124393
average,4.0,0.25,0.1055890066181688
average,1.0,0.5,0.1043016773545034
average,0.5,0.5,0.1042078979300621
subtract,4.0,4.0,0.1039988588183675
average,1.0,2.0,0.1039621233489458
average,0.25,0.5,0.1034113766492806
average,1.0,4.0,0.1017819453068218
subtract,0.25,0.25,0.1016619631863712
L2,0.5,1.0,0.10162600259839
average,0.25,1.0,0.101351410649643
average,4.0,4.0,0.0999951425478135
subtract,0.25,4.0,0.0995148101319609
L2,0.25,2.0,0.0986970531284299
subtract,0.5,0.5,0.0982797998459164
average,2.0,1.0,0.0973390884954362
subtract,4.0,0.5,0.0970526821622013
subtract,0.25,1.0,0.0967825051602446
L2,4.0,0.5,0.0966623631654323
subtract,0.5,2.0,0.0965649611358253
L1,0.5,2.0,0.0964604747326605
subtract,2.0,1.0,0.095885325590067
average,4.0,0.5,0.0957803742945189
L1,0.5,0.5,0.0949773226420829
subtract,1.0,4.0,0.0936618872956712
average,1.0,1.0,0.0934947451551503
L1,0.25,1.0,0.0933590631850574
L1,1.0,4.0,0.0924071216236885
average,0.25,2.0,0.0914683113270765
L2,0.5,2.0,0.0911458473110438
L2,2.0,1.0,0.0908354874773117
L1,0.25,4.0,0.0905675359752559
subtract,1.0,2.0,0.0905422896197882
L2,1.0,1.0,0.0901536267668835
subtract,1.0,1.0,0.0896702187064093
L1,4.0,0.5,0.0895836915986243
subtract,1.0,0.25,0.0895296514305334
subtract,4.0,2.0,0.0895112197427727
L2,1.0,4.0,0.0894673718842226
L1,4.0,4.0,0.0890206468205558
subtract,4.0,1.0,0.0889716162685034
subtract,2.0,0.5,0.0889501914714389
L1,1.0,2.0,0.0888079509454309
L1,2.0,1.0,0.0886166329980746
subtract,2.0,0.25,0.088251812076221
L1,0.5,0.25,0.0881114968674305
L2,0.25,1.0,0.0880679083547139
L1,1.0,1.0,0.0864822575757011
L1,1.0,0.5,0.086417920788272
average,0.25,4.0,0.0862750008163306
L1,0.25,0.25,0.0861157292348854
L2,4.0,4.0,0.0859677490771001
subtract,1.0,0.5,0.0857720373622239
subtract,0.5,0.25,0.0848514962279909
L1,4.0,0.25,0.0848183189319864
L1,2.0,0.5,0.0845528689246101
subtract,2.0,2.0,0.0844669489164372
L2,0.25,0.25,0.084371574368235
L2,0.25,4.0,0.0843338337444333
L2,2.0,0.5,0.0840136854549516
L2,1.0,0.5,0.0839108772426275
L1,1.0,0.25,0.0836332113980452
L2,0.5,0.5,0.0834950417871835
average,4.0,2.0,0.0822579009646542
L2,0.5,0.25,0.0820220540518602
L1,4.0,1.0,0.0814019977397089
L1,2.0,0.25,0.080875744776492
L2,1.0,0.25,0.0799399613867065
average,0.5,4.0,0.0796970800833337
subtract,4.0,0.25,0.0795865104198776
L1,2.0,2.0,0.0792673993899854
L2,4.0,2.0,0.079104634352545
L1,4.0,2.0,0.07840570305168
L1,0.5,4.0,0.0783047537544243
L2,4.0,0.25,0.0779661820173863
subtract,2.0,4.0,0.0777555054643139
L2,1.0,2.0,0.0776481734533272
L1,2.0,4.0,0.0765811619451989
L2,0.5,4.0,0.0763843239913609
subtract,0.5,4.0,0.076111660778914
L2,4.0,1.0,0.0760988576324783
average,2.0,4.0,0.0747910305055985
L2,2.0,0.25,0.0738638252393222
average,0.5,2.0,0.0734606373449489
average,2.0,2.0,0.0723649163980261
L2,2.0,4.0,0.0715670165997944
average,4.0,1.0,0.0697216615807936
average,2.0,0.5,0.0686234655549032
L2,2.0,2.0,0.0683693343064442
