method,p,q,R2
average,0.5,0.5,0.1358084685130682
L2,4.0,4.0,0.1332674769598366
average,4.0,0.5,0.1327741914365049
subtract,1.0,0.5,0.1327399993847061
subtract,4.0,4.0,0.1320543415609808
L1,4.0,4.0,0.1317763876746417
L2,2.0,4.0,0.1302634949490093
L1,2.0,4.0,0.128016034928837
subtract,0.5,1.0,0.1253509109467606
subtract,1.0,4.0,0.1251928482627202
average,4.0,1.0,0.1248855919726972
average,1.0,0.5,0.1242261636081518
subtract,1.0,0.25,0.1238479390527745
average,2.0,4.0,0.1222830254806114
subtract,0.5,0.5,0.1219948351491462
L2,1.0,0.25,0.1217768401051059
subtract,2.0,4.0,0.121755825656024
L1,1.0,0.5,0.1215732335430983
average,1.0,2.0,0.1211773402158027
L1,1.0,4.0,0.1211417702940389
subtract,4.0,0.5,0.1199165579687636
subtract,4.0,1.0,0.1198886589375956
average,1.0,4.0,0.1190430429066431
L1,0.5,1.0,0.1183703232017572
average,0.5,1.0,0.1177502589791071
L1,1.0,2.0,0.1177206716789921
subtract,0.5,2.0,0.1175653146532839
L2,0.5,0.5,0.1173203508314335
L2,1.0,4.0,0.1172563487558776
L2,1.0,2.0,0.1172208186239829
subtract,1.0,2.0,0.1166403801177966
average,4.0,4.0,0.1165406305834005
L2,0.5,1.0,0.1164483837425187
average,2.0,2.0,0.1164339751562132
average,0.5,4.0,0.1161978664989471
subtract,0.25,0.25,0.1161528118102557
L2,1.0,0.5,0.1160207557715167
L1,1.0,0.25,0.1150584552204541
L1,0.5,0.5,0.1139850860177851
average,1.0,0.25,0.1139822114881309
average,2.0,0.25,0.1126742742774391
subtract,0.5,4.0,0.1123535720692539
average,0.5,2.0,0.1123325110236657
L1,0.5,4.0,0.1121278972234927
subtract,0.25,0.5,0.1118683671236834
subtract,2.0,2.0,0.1117465580890055
subtract,4.0,2.0,0.1111154160820376
average,4.0,2.0,0.1109553012725872
average,2.0,0.5,0.1108074401987525
L1,0.5,2.0,0.1105080144596211
L1,4.0,1.0,0.1102738405244433
average,0.25,1.0,0.110192616723825
L1,0.25,0.5,0.1101749015842989
subtract,2.0,1.0,0.1098172159249432
L2,0.25,0.25,0.1097081481075984
L1,2.0,2.0,0.1096748693772003
L2,0.25,0.5,0.109381786080361
average,0.25,0.25,0.109119049589096
subtract,0.25,1.0,0.1088563166053331
subtract,2.0,0.5,0.1086531462119697
L2,2.0,0.5,0.1082953019297501
L2,2.0,2.0,0.1082188706724039
subtract,2.0,0.25,0.1080014692790339
L1,4.0,2.0,0.1077422037035303
L1,0.25,0.25,0.1077202551614732
L1,4.0,0.5,0.1070794783921171
L1,2.0,0.5,0.1068311641212611
L2,0.5,2.0,0.1066930752824782
L2,2.0,0.25,0.1062641178893352
average,0.25,2.0,0.1061284357915939
average,4.0,0.25,0.1060770022009921
L2,4.0,1.0,0.1059437304212321
L2,2.0,1.0,0.1059105179667285
subtract,1.0,1.0,0.1047011498006165
L1,2.0,1.0,0.1044430206699692
L2,0.25,1.0,0.1043634982041585
L2,4.0,0.5,0.1043496665402629
average,1.0,1.0,0.1039084575638206
L1,0.25,1.0,0.1037010467691896
average,0.25,0.5,0.1024585778479717
hadamard,0.25,0.25,0.1023563041579355
L2,4.0,2.0,0.1020630431550811
L2,0.5,4.0,0.1020569988036599
L1,1.0,1.0,0.1020477325870257
L2,1.0,1.0,0.1014014377573574
subtract,0.25,2.0,0.1008258145365836
hadamard,0.5,1.0,0.1003123876102018
L1,2.0,0.25,0.0998653154834415
hadamard,4.0,0.5,0.0987625564673482
L2,0.25,2.0,0.0985962060992822
subtract,4.0,0.25,0.09816225782332
L1,0.25,2.0,0.0975654199996339
subtract,0.5,0.25,0.0970802530399155
average,2.0,1.0,0.0966319957097434
hadamard,2.0,0.5,0.0965755023211145
hadamard,2.0,4.0,0.0954579551114616
L1,0.5,0.25,0.0953410851795037
hadamard,1.0,4.0,0.0953192449886954
hadamard,1.0,0.25,0.0950830815155489
hadamard,4.0,4.0,0.0949163639438769
L1,0.25,4.0,0.0944815299835204
L2,0.5,0.25,0.0932921456165067
subtract,0.25,4.0,0.0931386603689223
hadamard,1.0,2.0,0.0927571743770341
hadamard,2.0,2.0,0.0897138139153188
L2,4.0,0.25,0.0896623709244396
hadamard,4.0,2.0,0.0895319012028826
L1,4.0,0.25,0.0893245452958233
hadamard,0.25,2.0,0.0892940151127357
hadamard,0.5,0.5,0.0890200808349431
L2,0.25,4.0,0.088937320683974
hadamard,0.25,0.5,0.0884587469669953
average,0.25,4.0,0.087780255834392
hadamard,4.0,1.0,0.0874335131513096
hadamard,0.5,0.25,0.0873533921036312
hadamard,1.0,1.0,0.0870306957559819
hadamard,0.25,4.0,0.0870097791139561
hadamard,2.0,0.25,0.0868154471853159
hadamard,0.5,2.0,0.0863793937600487
hadamard,4.0,0.25,0.0855245510839532
average,0.5,0.25,0.0847841172087601
hadamard,2.0,1.0,0.0847670197401737
hadamard,0.25,1.0,0.0847192633660016
hadamard,1.0,0.5,0.0844233063460693
hadamard,0.5,4.0,0.0815754268255783
