method,p,q,R2
hadamard,2.0,0.25,0.0592727643553585
hadamard,2.0,2.0,0.0546262054825976
subtract,0.25,2.0,0.0542117765642304
L1,4.0,1.0,0.0540626860195251
hadamard,0.5,0.5,0.0540106226461479
hadamard,1.0,4.0,0.0536869285784848
hadamard,2.0,4.0,0.0534273296205323
average,1.0,0.25,0.0528103545230597
hadamard,0.25,0.5,0.0523919670345289
hadamard,0.5,2.0,0.0518648627317541
average,1.0,2.0,0.0513414225881309
L1,0.25,2.0,0.0511439422163146
average,0.25,2.0,0.0510329947362487
average,4.0,1.0,0.0508286497078116
subtract,1.0,0.5,0.05079962336991
hadamard,0.5,0.25,0.0507240112760292
hadamard,0.25,4.0,0.0505923661133962
L1,1.0,0.25,0.0502708640120792
average,1.0,0.5,0.050230262472908
hadamard,1.0,1.0,0.0499670316751303
hadamard,0.25,2.0,0.0498037883172499
subtract,1.0,1.0,0.0496723723138634
L1,1.0,2.0,0.0495325353209002
L2,0.25,2.0,0.0495242986841254
hadamard,4.0,0.25,0.0494208340175099
hadamard,1.0,0.25,0.0493576636788263
subtract,1.0,2.0,0.0491629475548982
subtract,4.0,1.0,0.0490131248743591
hadamard,1.0,0.5,0.0488219570402517
hadamard,2.0,1.0,0.0488064261823503
subtract,1.0,0.25,0.0487825515228456
subtract,2.0,4.0,0.0486922969684782
subtract,2.0,0.25,0.0481050478579766
average,2.0,0.25,0.0480432061823603
hadamard,4.0,0.5,0.0480156635644279
hadamard,4.0,4.0,0.0479812884109641
hadamard,1.0,2.0,0.047882313407389
L2,1.0,0.25,0.0478603370497874
subtract,4.0,0.25,0.0478346545239551
L1,4.0,4.0,0.0477246744636357
L1,0.25,1.0,0.0477179496156608
L1,0.5,0.5,0.0476655532553367
average,4.0,0.25,0.0474799581022606
L1,1.0,0.5,0.0474342975135071
subtract,0.25,1.0,0.0473686429984276
subtract,4.0,4.0,0.0473451904113894
hadamard,4.0,2.0,0.0472097979275785
subtract,0.5,1.0,0.047080111370611
average,0.5,0.5,0.0467244800353644
subtract,0.5,0.5,0.0466636580607709
hadamard,0.5,4.0,0.0465753101068594
hadamard,0.25,0.25,0.0464676476664382
L2,0.5,0.5,0.0462804756146009
hadamard,0.25,1.0,0.0460998119766155
L1,1.0,1.0,0.0460948627817138
L1,2.0,0.25,0.0459977962758955
hadamard,4.0,1.0,0.0459471760594055
L1,4.0,0.25,0.045743846881654
L1,4.0,0.5,0.045623165585972
average,0.25,1.0,0.0455198194825541
L2,4.0,1.0,0.0453460109025353
subtract,4.0,0.5,0.0451589942496424
L2,1.0,2.0,0.0449468783560483
L1,2.0,4.0,0.0443979216887319
average,2.0,4.0,0.0443628516351051
L1,0.5,4.0,0.0440582566010634
L2,2.0,0.25,0.0436919407425213
hadamard,0.5,1.0,0.0431936584652342
L2,4.0,4.0,0.0431824771952911
subtract,0.25,4.0,0.0429676506219603
hadamard,2.0,0.5,0.0428195497561361
L2,0.25,1.0,0.0426663202099255
L1,0.5,1.0,0.0426561751558893
L2,1.0,1.0,0.0426509528725176
average,0.25,0.25,0.0425683779772225
subtract,0.5,4.0,0.0424689181831525
L2,4.0,0.25,0.0418410831354985
average,2.0,0.5,0.0418294927348236
average,4.0,4.0,0.0414891594122664
average,0.5,0.25,0.0414709853247671
subtract,1.0,4.0,0.041437436426396
L1,0.25,0.5,0.0412277403532314
L2,4.0,0.5,0.0409832143933529
L1,2.0,2.0,0.0406075188519889
L2,2.0,4.0,0.0405315281305063
average,0.5,1.0,0.0404644717385634
subtract,0.25,0.5,0.0404384891668404
L2,2.0,2.0,0.0403517291437645
subtract,2.0,2.0,0.0402368669343231
average,4.0,2.0,0.0401919738603747
average,2.0,1.0,0.0400924696908823
L1,1.0,4.0,0.0399551671204413
average,0.25,0.5,0.0391170683061257
L1,0.25,4.0,0.0380784001337728
L2,0.5,4.0,0.0378724472183744
L2,1.0,0.5,0.0377831652549819
L2,0.25,0.5,0.037620330027993
average,2.0,2.0,0.0376077271167347
average,4.0,0.5,0.0375582872143469
L1,0.5,2.0,0.0371153167957257
subtract,2.0,0.5,0.0370280004804525
L1,2.0,1.0,0.0369118457364155
average,1.0,1.0,0.0367794420321703
subtract,4.0,2.0,0.0367200058957829
average,1.0,4.0,0.0365492558889011
subtract,0.5,2.0,0.0365133695610829
subtract,2.0,1.0,0.0364614631367065
L1,2.0,0.5,0.0359725166591649
subtract,0.5,0.25,0.0356656538894636
L2,0.25,4.0,0.0354839133403167
L1,0.25,0.25,0.0352049032405273
L2,0.5,1.0,0.0351827408265122
subtract,0.25,0.25,0.0351208299400228
average,0.5,4.0,0.0349588403537312
L2,0.5,2.0,0.03480691872425
L2,2.0,1.0,0.0344920377292936
L1,0.5,0.25,0.0343779381085599
average,0.25,4.0,0.0331933902160108
L2,1.0,4.0,0.0329271626540194
average,0.5,2.0,0.032431596586204
L1,4.0,2.0,0.0321344597481412
L2,0.5,0.25,0.0316514260997632
L2,0.25,0.25,0.0307705437293434
L2,4.0,2.0,0.0306465012927518
L2,2.0,0.5,0.0289714632873762
