method,p,q,R2
subtract,0.5,0.25,0.1989330132902084
hadamard,2.0,1.0,0.1955663898023538
average,0.5,1.0,0.1949766855007593
average,2.0,2.0,0.193058552721418
hadamard,0.25,2.0,0.1928239433940063
L1,1.0,0.5,0.1922957090534337
subtract,1.0,0.5,0.1919743424886973
average,2.0,4.0,0.1905653665065797
subtract,4.0,4.0,0.1905068607283148
hadamard,0.5,4.0,0.1904884662001185
hadamard,2.0,4.0,0.189911033597275
hadamard,4.0,1.0,0.1896307433246176
hadamard,0.25,0.25,0.189608262378914
average,2.0,1.0,0.1892098277300081
hadamard,0.5,2.0,0.1890479971930669
hadamard,1.0,0.5,0.1885532697731289
subtract,4.0,1.0,0.1882824748875786
hadamard,1.0,0.25,0.1878022208618677
L1,0.5,0.25,0.1877756302127425
subtract,0.5,2.0,0.1871516288415498
subtract,1.0,4.0,0.1868027386778081
hadamard,4.0,4.0,0.1862208807681892
L1,1.0,4.0,0.18531273885122
subtract,0.5,0.5,0.1852486067075147
subtract,2.0,0.5,0.1848723097823785
average,0.25,2.0,0.1847349863845898
hadamard,1.0,2.0,0.1845537695928277
subtract,0.25,0.25,0.1843935214690129
L2,1.0,0.5,0.1838729590204184
hadamard,0.25,0.5,0.1838088009839363
L1,4.0,4.0,0.1830083276198646
hadamard,4.0,2.0,0.1829864387781535
L1,0.25,0.25,0.1829275648016094
hadamard,4.0,0.25,0.1823875950245297
hadamard,2.0,0.5,0.1819424765250837
average,4.0,0.5,0.1816503868698715
subtract,1.0,2.0,0.1814867397275987
hadamard,0.5,0.5,0.1814855261473856
hadamard,1.0,1.0,0.1813753710962463
hadamard,4.0,0.5,0.1810863509638642
L1,0.5,0.5,0.1810322678344572
subtract,0.25,1.0,0.1808252801388424
L1,0.5,2.0,0.1808170771622091
subtract,1.0,1.0,0.1804427166635928
L1,4.0,1.0,0.1802267021500607
hadamard,1.0,4.0,0.1800226619544426
average,4.0,1.0,0.1796699795592227
hadamard,0.25,1.0,0.179638186911847
hadamard,2.0,2.0,0.1794096462702153
L1,0.25,2.0,0.1788567806098585
hadamard,0.5,1.0,0.1786122597810318
L2,4.0,4.0,0.178438596669443
hadamard,0.25,4.0,0.1779806500464631
average,2.0,0.25,0.1772415399121419
average,0.25,1.0,0.1772133256350183
L1,2.0,0.5,0.1770257856632241
subtract,0.25,2.0,0.1760910083735885
hadamard,0.5,0.25,0.1749185475944867
subtract,0.5,1.0,0.1745370739527871
hadamard,2.0,0.25,0.1742577705287613
subtract,0.5,4.0,0.1740504078717314
subtract,2.0,1.0,0.1739582951509637
L1,1.0,0.25,0.1739123811960555
L1,0.25,1.0,0.1738287166933021
L1,0.5,1.0,0.1736895707811493
L2,0.25,2.0,0.1736249123426156
L2,0.5,0.25,0.1734504665706726
L2,0.25,0.25,0.1731088162958727
average,1.0,0.5,0.1726536573110485
subtract,0.25,0.5,0.1726343655247612
subtract,4.0,2.0,0.172551899922389
average,0.5,4.0,0.1724912091115367
subtract,1.0,0.25,0.1721369682081274
subtract,4.0,0.25,0.1721369590056766
L2,0.5,2.0,0.1720338018828181
L1,0.5,4.0,0.171668107380213
L2,0.5,0.5,0.1713186469933161
average,1.0,2.0,0.1712688086235945
average,4.0,0.25,0.1709779702356015
L1,4.0,0.25,0.170833356062689
subtract,2.0,4.0,0.1704121376285576
L1,4.0,2.0,0.1698658124521532
L1,2.0,1.0,0.1698417867168627
average,2.0,0.5,0.1695584221432033
average,0.25,4.0,0.1694973252867359
L2,1.0,4.0,0.1693351483560056
average,1.0,4.0,0.1689132048090753
L1,2.0,2.0,0.1687884762060001
L1,1.0,1.0,0.1685132514481538
average,4.0,2.0,0.1685082944854644
L2,1.0,0.25,0.1678452018813347
L2,0.25,1.0,0.1676109691451588
average,0.25,0.25,0.1671146233908225
L2,2.0,0.5,0.1668706740263578
L2,4.0,2.0,0.1660009968480219
L1,1.0,2.0,0.165957735735772
subtract,2.0,2.0,0.1657773598295944
L1,0.25,0.5,0.1654844165787653
average,0.25,0.5,0.1646999884243519
subtract,4.0,0.5,0.164150450828287
L2,0.5,4.0,0.1640989660274148
L2,4.0,1.0,0.1636230506450275
average,0.5,0.25,0.1632215359253047
L2,2.0,1.0,0.1626622155804642
L2,1.0,1.0,0.1608329391316992
L2,2.0,2.0,0.1607659289033119
L2,4.0,0.25,0.1600628112017431
L2,1.0,2.0,0.159598919492279
L2,0.5,1.0,0.1594727294427368
average,4.0,4.0,0.1594400190678746
average,0.5,2.0,0.1593211356622526
average,0.5,0.5,0.1590494463431707
L2,0.25,0.5,0.1565207561689291
L1,4.0,0.5,0.1549511136749978
average,1.0,1.0,0.1538625212642692
subtract,2.0,0.25,0.1522123038988408
L1,2.0,4.0,0.1514618942820448
L2,2.0,4.0,0.1512390106630828
L2,4.0,0.5,0.1510629180931716
L1,2.0,0.25,0.1481351696926754
L1,0.25,4.0,0.1469073468902489
subtract,0.25,4.0,0.1467688407504932
L2,2.0,0.25,0.1411670233000856
average,1.0,0.25,0.1370638149082318
L2,0.25,4.0,0.1239641247481962
