method,p,q,R2
subtract,0.5,2.0,0.1677449601194686
L1,0.5,2.0,0.1632259417119961
subtract,0.25,0.25,0.161405353572289
subtract,0.25,1.0,0.1588171454924393
L1,2.0,4.0,0.1579409248038236
average,1.0,4.0,0.1575523271406061
subtract,2.0,4.0,0.1567468540629413
L1,0.25,0.25,0.1557997881376527
L1,0.25,1.0,0.1537151223638124
L1,0.25,0.5,0.1536879305703453
average,1.0,1.0,0.1534172963272445
hadamard,2.0,4.0,0.1527840890816619
L2,2.0,4.0,0.1526113229796637
L2,0.25,0.5,0.1520629058163659
average,0.25,0.25,0.1520403637483515
L2,0.5,2.0,0.1517288911428586
subtract,0.25,0.5,0.1513091455508869
average,2.0,2.0,0.150953932796493
L2,0.25,0.25,0.1503450732997506
L2,0.25,1.0,0.150017919816537
L1,4.0,4.0,0.1486470174567036
average,2.0,4.0,0.1483232218697703
subtract,2.0,2.0,0.1477370845249442
hadamard,2.0,2.0,0.147223547690293
subtract,0.5,0.5,0.1470899477011102
L1,2.0,0.5,0.1467136106156544
subtract,0.25,4.0,0.1466606104144647
subtract,4.0,4.0,0.1456410930703444
L1,0.5,1.0,0.1450197949302253
subtract,0.5,1.0,0.1447207868490908
subtract,1.0,1.0,0.1444703345352572
subtract,2.0,0.5,0.143966746246224
hadamard,4.0,0.5,0.1433576150688538
subtract,1.0,0.25,0.1418336364409683
subtract,1.0,4.0,0.1413300136522863
average,0.5,0.25,0.141327472048289
average,4.0,2.0,0.1412312078439761
hadamard,4.0,1.0,0.1412025887594101
subtract,1.0,0.5,0.140967422422538
L1,1.0,0.25,0.140932671085147
L1,0.25,4.0,0.1407987092823444
L1,0.5,0.5,0.1394828338494577
hadamard,0.5,2.0,0.1391955149762729
average,0.5,4.0,0.1390433916559289
hadamard,0.25,0.5,0.1389532679826807
hadamard,1.0,2.0,0.138820111798736
average,0.25,4.0,0.1383667527473532
average,1.0,0.5,0.138245184241699
L1,1.0,1.0,0.1381685223804932
hadamard,0.5,4.0,0.1381292249791134
L1,2.0,2.0,0.1375411599636377
L2,4.0,4.0,0.1373977357559995
hadamard,4.0,2.0,0.1372412228503132
hadamard,0.25,0.25,0.137183246724651
hadamard,4.0,4.0,0.1370630924138408
L2,0.5,1.0,0.1366935853049756
hadamard,1.0,0.25,0.136499508856003
average,1.0,0.25,0.1359074159376987
hadamard,2.0,0.25,0.1358712633996237
hadamard,0.25,2.0,0.135851161972195
L2,1.0,0.25,0.1358506067045963
average,0.25,0.5,0.135636369617952
hadamard,2.0,1.0,0.1355492515902111
hadamard,2.0,0.5,0.1354106234753863
L2,2.0,0.5,0.1349340524537433
average,2.0,0.25,0.1348881150085419
average,0.25,2.0,0.1342357317549425
hadamard,0.5,1.0,0.1342099221662321
average,4.0,0.5,0.1340938243227655
average,2.0,1.0,0.133627455857804
subtract,4.0,1.0,0.1333149900546745
hadamard,0.5,0.25,0.1333086838097098
hadamard,0.5,0.5,0.1332686009929556
average,0.5,0.5,0.133237004107274
L1,0.25,2.0,0.1331645597903371
average,4.0,1.0,0.1330847686320484
hadamard,0.25,1.0,0.1330378251807893
subtract,4.0,2.0,0.133033386015452
subtract,0.25,2.0,0.1329037091296909
hadamard,1.0,4.0,0.1328559876148488
hadamard,1.0,0.5,0.1327865857395422
L2,2.0,2.0,0.1327426259949728
hadamard,4.0,0.25,0.1325925340688543
L1,1.0,0.5,0.1325401078390046
subtract,1.0,2.0,0.1325110229624768
hadamard,1.0,1.0,0.1323223743903888
average,4.0,4.0,0.132244763450343
L1,1.0,2.0,0.1321699225378285
subtract,4.0,0.25,0.1321285679455808
L1,1.0,4.0,0.1318983996508199
L2,0.25,4.0,0.1317771136679477
hadamard,0.25,4.0,0.131369263847456
L2,0.5,0.5,0.131172409105309
average,2.0,0.5,0.1307980646359244
average,0.25,1.0,0.1300658329173463
average,1.0,2.0,0.1294410163104908
average,4.0,0.25,0.1294401027898029
average,0.5,2.0,0.1290687737528819
subtract,0.5,0.25,0.1290313950904191
L1,4.0,0.25,0.1286797509754186
L2,1.0,1.0,0.1274978636239861
L1,4.0,2.0,0.1272898862415662
L2,1.0,2.0,0.1255424404149209
L2,1.0,0.5,0.1255299408456082
subtract,0.5,4.0,0.1255056681296172
L2,1.0,4.0,0.125415460479391
L1,0.5,4.0,0.1247718216927622
subtract,2.0,0.25,0.1239637905460492
L1,4.0,1.0,0.1234714269581515
L2,0.5,4.0,0.1232368710775635
subtract,4.0,0.5,0.1229497026878888
L1,2.0,0.25,0.121946216106902
subtract,2.0,1.0,0.1216768956240532
L2,4.0,2.0,0.1210675449209622
L1,0.5,0.25,0.1189944099168919
L2,4.0,0.25,0.1159966247182798
L1,4.0,0.5,0.1151686460883599
L1,2.0,1.0,0.1141740624201955
L2,0.5,0.25,0.114135481252156
L2,4.0,1.0,0.1120977966990911
L2,2.0,0.25,0.1104711226219279
average,0.5,1.0,0.1101782150396176
L2,2.0,1.0,0.1088428522671988
L2,4.0,0.5,0.1088246579886357
