method,p,q,R2
hadamard,0.25,0.25,0.2668869221274148
hadamard,4.0,1.0,0.2641984323455884
hadamard,0.5,2.0,0.2631586381969474
hadamard,2.0,0.5,0.2630936734353497
hadamard,2.0,0.25,0.2629543042289275
hadamard,4.0,0.25,0.2605605881515129
hadamard,2.0,1.0,0.2604851188585313
hadamard,2.0,2.0,0.2580976155928797
hadamard,0.5,0.25,0.2574085793686826
hadamard,0.5,4.0,0.2573458493249859
hadamard,1.0,0.25,0.2564161050738096
hadamard,0.25,0.5,0.255827549242679
hadamard,0.25,2.0,0.2555399758392843
hadamard,0.25,1.0,0.2549019561843649
hadamard,1.0,0.5,0.2546349714100814
hadamard,0.5,0.5,0.2537864254871517
hadamard,2.0,4.0,0.253757725892484
hadamard,1.0,4.0,0.2528265067038667
hadamard,1.0,1.0,0.2526851535479281
hadamard,4.0,0.5,0.2522010203649667
hadamard,4.0,4.0,0.2520441330955743
hadamard,1.0,2.0,0.251501008781157
hadamard,0.25,4.0,0.2512443009608933
hadamard,4.0,2.0,0.2497949842762223
hadamard,0.5,1.0,0.2440084834229572
average,0.5,2.0,0.2306023442265236
subtract,0.5,0.25,0.2281462461051466
subtract,0.5,4.0,0.2260357096009981
L1,0.5,0.25,0.2240592971876627
average,4.0,1.0,0.2234833672861755
L1,0.5,4.0,0.2207029433656174
L1,2.0,2.0,0.2199541743780606
subtract,0.5,1.0,0.219502181305159
L1,4.0,0.25,0.2190198198518539
average,0.25,4.0,0.2167461236509383
subtract,2.0,2.0,0.2161093426585825
subtract,1.0,1.0,0.2160608196758
subtract,4.0,0.25,0.2156011733787814
average,1.0,0.5,0.2154568469893776
average,1.0,4.0,0.2153270035466017
subtract,4.0,2.0,0.2132467827621381
subtract,0.25,0.5,0.2131531179534408
average,1.0,0.25,0.2130742123293049
subtract,4.0,4.0,0.2126947554879037
L1,0.5,1.0,0.2116706069601204
L2,0.5,0.25,0.2106256255235957
average,2.0,0.25,0.2105481815597402
average,4.0,0.25,0.2099521596479632
L1,4.0,2.0,0.2095601266121843
subtract,0.25,4.0,0.209523225508454
average,0.25,0.5,0.2091254380796465
subtract,2.0,0.5,0.2082127257161334
average,2.0,1.0,0.2080235220845128
L2,2.0,2.0,0.2074116329951673
subtract,0.5,0.5,0.2072939065908751
subtract,0.25,2.0,0.2069998461771381
L1,4.0,4.0,0.2069456396296265
average,2.0,2.0,0.2064963227106054
subtract,1.0,2.0,0.2061276083313883
average,2.0,4.0,0.2054171554222691
L1,0.25,0.5,0.2052704135298532
L1,0.25,2.0,0.2050835257741472
L1,0.25,4.0,0.2048815863607913
average,0.25,1.0,0.2048630791929597
L1,0.5,0.5,0.2047232777964333
L2,0.5,4.0,0.2040783953579084
L2,0.5,0.5,0.2024877647899365
subtract,0.25,1.0,0.202251695656258
average,0.5,4.0,0.2020732831743991
average,0.5,0.25,0.2019627641112206
subtract,2.0,4.0,0.2019173765430796
L2,4.0,0.25,0.2018648962192404
L1,1.0,1.0,0.2007239708295899
L1,2.0,4.0,0.1997853619976177
subtract,1.0,0.25,0.1996235953925003
average,0.25,0.25,0.1994290181814664
subtract,0.25,0.25,0.1994075554779057
average,0.5,0.5,0.1987620082854476
subtract,4.0,1.0,0.1982408270507126
L1,0.5,2.0,0.1982353684079879
L2,0.25,2.0,0.1970170069892244
L1,2.0,0.5,0.1961650490834734
subtract,1.0,4.0,0.1958813109173163
L2,4.0,2.0,0.1958552638266152
L2,0.25,0.5,0.1955334206230821
subtract,0.5,2.0,0.1950918078615096
L1,2.0,0.25,0.1947601515234107
L1,0.25,1.0,0.194303897472045
subtract,2.0,0.25,0.1942204603765964
L1,0.25,0.25,0.1940226786968152
L1,1.0,4.0,0.1936977248891487
average,4.0,4.0,0.1934858143144594
L1,1.0,2.0,0.1929492790707376
average,2.0,0.5,0.1920799644996456
L2,1.0,1.0,0.1911636133454225
average,4.0,0.5,0.1907738430690804
L2,0.5,2.0,0.1901429418720058
L2,2.0,4.0,0.1899657124650857
L2,0.25,4.0,0.1899114860137313
L2,2.0,0.5,0.1894918530854915
average,1.0,2.0,0.1892370805175842
L2,2.0,0.25,0.1888152411432959
average,4.0,2.0,0.1885176124215455
L2,4.0,4.0,0.1875880335406236
L1,1.0,0.25,0.1869166156058125
L1,4.0,0.5,0.186442595289506
average,1.0,1.0,0.1861739531307915
L2,1.0,2.0,0.1861625645798148
L1,4.0,1.0,0.1856784091116797
L2,0.5,1.0,0.184160269407731
subtract,2.0,1.0,0.1836877875588604
L2,1.0,4.0,0.1832156567571374
subtract,4.0,0.5,0.1829128982898641
average,0.25,2.0,0.1829025914606221
average,0.5,1.0,0.1823100886495801
L1,2.0,1.0,0.1822604702709964
L2,0.25,0.25,0.1799646535715866
subtract,1.0,0.5,0.1796157830212708
L2,1.0,0.25,0.1780194538686079
L2,4.0,1.0,0.1775782264256468
L2,0.25,1.0,0.177033052936518
L2,4.0,0.5,0.1736344665674816
L1,1.0,0.5,0.1694356849069168
L2,2.0,1.0,0.169201564208266
L2,1.0,0.5,0.1603428943506896
