method,p,q,R2
average,4.0,0.5,0.1394191677848536
average,0.5,1.0,0.1333869489211504
average,2.0,1.0,0.1322863520144055
subtract,0.5,1.0,0.1313803431581066
average,1.0,0.5,0.1306228825317275
hadamard,4.0,2.0,0.1283266969092757
average,0.5,2.0,0.1277866057071679
subtract,0.5,2.0,0.1274433508554738
L1,0.5,2.0,0.1266420117558501
hadamard,1.0,0.5,0.1256976696210526
subtract,0.5,0.25,0.1250429895453009
hadamard,4.0,0.5,0.1250149533997188
hadamard,2.0,0.25,0.1245843278525432
L1,0.5,0.25,0.1245697709540984
average,0.5,0.25,0.1240620059418476
subtract,2.0,2.0,0.1240292852139282
hadamard,4.0,4.0,0.1238962552398834
subtract,1.0,1.0,0.1238815858253337
L1,0.5,1.0,0.1237944263164296
hadamard,0.5,1.0,0.1234871130970705
hadamard,4.0,0.25,0.1232347940794806
hadamard,0.25,0.25,0.1227977402438762
subtract,2.0,4.0,0.1227312545312346
average,4.0,0.25,0.1218079484969659
hadamard,4.0,1.0,0.1217790404799491
hadamard,1.0,4.0,0.1213191314241425
hadamard,0.25,1.0,0.1212726786289312
hadamard,1.0,2.0,0.1209570388870515
hadamard,0.5,0.5,0.1207344840243314
subtract,1.0,4.0,0.1204117548443832
hadamard,0.5,0.25,0.1202847161965666
subtract,1.0,0.25,0.1202661397822392
hadamard,1.0,1.0,0.1202347255693124
hadamard,0.25,2.0,0.1199830258144027
hadamard,0.25,4.0,0.1193112617586368
L1,2.0,2.0,0.1191982168684805
L2,0.5,2.0,0.1188835799799625
L1,2.0,4.0,0.1185718627114337
hadamard,2.0,1.0,0.118406988853002
hadamard,0.5,2.0,0.1179019635374907
average,4.0,2.0,0.1178909172186534
L1,1.0,0.25,0.1175007072699538
L1,1.0,1.0,0.1174878713116341
subtract,2.0,1.0,0.1172767891451197
hadamard,1.0,0.25,0.117215103159316
hadamard,2.0,4.0,0.1170442636375062
L2,0.5,1.0,0.1167392730600004
L2,0.5,0.25,0.1163281149635818
L1,1.0,4.0,0.1157458356556623
hadamard,0.25,0.5,0.1156714070674955
hadamard,2.0,0.5,0.1156225621964756
hadamard,2.0,2.0,0.1156154846592677
subtract,0.25,4.0,0.1155788133894291
subtract,0.25,1.0,0.1152850733608127
subtract,0.25,2.0,0.1152069914255781
hadamard,0.5,4.0,0.1143458220231594
L2,2.0,2.0,0.1138703375980934
subtract,4.0,1.0,0.1132634369219194
average,1.0,0.25,0.1123597059150957
L2,1.0,0.25,0.1120602661633582
L1,4.0,1.0,0.1119682655954676
subtract,1.0,2.0,0.1119487913222377
L1,1.0,2.0,0.1118796702886824
average,0.25,0.25,0.1115108853703517
L2,1.0,4.0,0.1106817958449101
L2,1.0,1.0,0.1104329382279859
L2,2.0,4.0,0.1102389875025426
average,2.0,4.0,0.1092167650021641
subtract,0.25,0.5,0.1091531881964419
L1,0.25,1.0,0.1074990535122898
L2,1.0,2.0,0.1072940527224312
average,2.0,0.5,0.107014633596867
L2,4.0,4.0,0.1064470424622379
average,0.25,4.0,0.1063922471444199
average,4.0,4.0,0.1063165370770636
L2,4.0,1.0,0.1058373874926672
L2,2.0,0.25,0.1057373938790743
subtract,0.5,0.5,0.1056822907231928
L2,0.5,0.5,0.1055704182016105
L1,0.5,0.5,0.1055428715707846
L2,0.25,1.0,0.1054144739204897
average,0.25,0.5,0.1050968849998471
L1,2.0,0.25,0.1050216267163226
L1,0.25,4.0,0.104976539206277
average,2.0,0.25,0.1045642847291031
average,0.5,4.0,0.104551179131673
L1,4.0,4.0,0.1042311513423022
average,1.0,1.0,0.1041112906593966
subtract,2.0,0.25,0.1035546363309383
average,0.25,2.0,0.1032353833604842
average,0.5,0.5,0.1027554297089181
L2,0.25,2.0,0.102031675250066
average,2.0,2.0,0.1019766222496328
L2,0.25,4.0,0.1014908502689826
L1,0.25,0.5,0.1013404446956809
subtract,1.0,0.5,0.1009196319746813
L1,2.0,1.0,0.1008919328105224
subtract,4.0,2.0,0.1002765857549575
L1,1.0,0.5,0.1002332131034899
L1,0.25,2.0,0.0994601645779477
average,1.0,2.0,0.0992846562299674
average,1.0,4.0,0.0992415116180712
L1,4.0,0.25,0.0992190265277113
subtract,4.0,4.0,0.0990474052313573
subtract,0.25,0.25,0.0983609701683176
subtract,4.0,0.25,0.097585267219096
L2,4.0,2.0,0.0969681179353368
L2,0.25,0.5,0.0964308421656072
average,4.0,1.0,0.0964028795518471
L1,0.25,0.25,0.0960489029085853
L2,4.0,0.25,0.0953316898693811
average,0.25,1.0,0.0952892666888297
L2,1.0,0.5,0.0944904952071203
L2,0.25,0.25,0.0940656386684664
L1,4.0,2.0,0.0934866377714017
L2,2.0,1.0,0.0931833966285278
subtract,0.5,4.0,0.0923840818266782
L1,0.5,4.0,0.088248569894193
L2,0.5,4.0,0.0831627801456693
subtract,2.0,0.5,0.0816258258193376
L1,2.0,0.5,0.080390482494799
subtract,4.0,0.5,0.0783183875944649
L1,4.0,0.5,0.0766652709654932
L2,4.0,0.5,0.0750631266917731
L2,2.0,0.5,0.0748396218409109
