method,p,q,R2
hadamard,0.5,2.0,0.1766587528054091
hadamard,0.25,0.25,0.1738918307558035
hadamard,0.5,1.0,0.1731582727933376
hadamard,0.25,2.0,0.1725002522840959
hadamard,2.0,2.0,0.1721035437295651
hadamard,2.0,4.0,0.1712047859465603
hadamard,0.5,0.5,0.1700327100780233
hadamard,4.0,0.25,0.1695565139101243
hadamard,2.0,1.0,0.1687739490702826
hadamard,0.5,0.25,0.1686899048242846
hadamard,1.0,4.0,0.168544524519788
hadamard,0.25,0.5,0.1685424950358602
hadamard,4.0,0.5,0.1682122681691279
hadamard,0.5,4.0,0.1679395434306555
hadamard,1.0,2.0,0.1665787961042062
hadamard,4.0,2.0,0.1655825360817786
hadamard,2.0,0.25,0.1648854263632956
hadamard,1.0,0.5,0.164860526551177
hadamard,1.0,1.0,0.1648262130522669
hadamard,0.25,1.0,0.1646809310609924
hadamard,2.0,0.5,0.1644649920443196
hadamard,4.0,1.0,0.1642838312880449
hadamard,0.25,4.0,0.1641667116153484
hadamard,4.0,4.0,0.1632228853397557
hadamard,1.0,0.25,0.1624067057497688
subtract,1.0,1.0,0.1426949215868894
L1,1.0,1.0,0.1420971186145052
average,2.0,0.5,0.1367507625369601
average,2.0,4.0,0.1350623474571309
L2,1.0,1.0,0.1339896687628026
average,0.5,0.25,0.1333219280323849
average,1.0,2.0,0.1317715415461989
average,0.25,4.0,0.1316478375265364
subtract,4.0,0.25,0.1316462028420293
subtract,1.0,2.0,0.1315561290244602
average,0.5,4.0,0.1311331013184254
L1,1.0,2.0,0.130361193873326
L1,4.0,0.25,0.1302151474348494
L2,4.0,0.25,0.1299341981060727
subtract,2.0,4.0,0.1295039578014818
subtract,0.5,1.0,0.1292883523110082
subtract,1.0,0.5,0.1289011919867584
average,0.5,2.0,0.1281319422202038
average,2.0,2.0,0.1271412876261214
L1,0.5,2.0,0.1270772572493379
average,0.25,2.0,0.126953692403713
average,0.25,1.0,0.1268564711976164
average,0.5,1.0,0.1267340386920834
subtract,2.0,0.5,0.1265302962703947
subtract,0.5,2.0,0.126416809181273
average,1.0,0.5,0.1261908294742004
L1,1.0,0.5,0.1259583086516732
average,0.25,0.5,0.1257807865353286
average,2.0,0.25,0.1257562397505728
subtract,0.25,1.0,0.1257352509070851
average,1.0,4.0,0.1256793493007149
L1,2.0,4.0,0.1252376107743127
subtract,4.0,0.5,0.1251391105614826
L2,1.0,2.0,0.1247620428588393
average,4.0,2.0,0.1243840823251454
subtract,0.5,0.25,0.1243572073449971
subtract,4.0,2.0,0.1242956628250494
L2,0.5,1.0,0.124217612369329
average,1.0,1.0,0.1241737257791614
L1,0.5,1.0,0.1237856874368806
L1,4.0,2.0,0.1235809640668423
subtract,0.25,2.0,0.1230715975302765
L2,0.5,2.0,0.1229646999691232
L1,0.5,0.25,0.1229151616723662
average,4.0,4.0,0.1228718320562063
subtract,2.0,0.25,0.1223982354788378
L1,4.0,0.5,0.121477202503241
subtract,4.0,1.0,0.1204083146696736
L1,0.25,4.0,0.1196133397415928
L1,2.0,0.25,0.1195191740818188
subtract,1.0,4.0,0.1195032514693147
L1,0.25,2.0,0.1193396875121116
L1,0.25,1.0,0.1192448309685227
L2,2.0,4.0,0.119179165376099
L2,4.0,2.0,0.1191100531508161
subtract,0.25,4.0,0.1190655320560661
subtract,2.0,2.0,0.1189870509889553
L2,2.0,0.5,0.1188938039948904
L2,1.0,0.5,0.1183520040232702
subtract,0.5,0.5,0.1180840135751458
L1,2.0,0.5,0.1179006189747037
subtract,0.25,0.5,0.1173106937112354
L1,4.0,1.0,0.1168006094630567
L2,0.5,0.5,0.1166641843969319
average,0.5,0.5,0.1166378335105992
L2,4.0,0.5,0.116343772383632
L2,2.0,2.0,0.1161184441976176
L2,0.25,2.0,0.1158164276885249
L2,0.25,0.5,0.115645674493945
L1,0.5,0.5,0.1143034485308829
L2,0.5,0.25,0.114276980679477
L1,2.0,2.0,0.1142737381829209
L2,4.0,1.0,0.1141257152905789
average,0.25,0.25,0.1139702188846389
L1,0.25,0.25,0.1136827848752654
average,1.0,0.25,0.1134837644444392
average,4.0,0.5,0.1133083385292091
subtract,4.0,4.0,0.1131396510289078
L2,0.25,1.0,0.1128924051920625
subtract,0.25,0.25,0.1125513570680771
subtract,2.0,1.0,0.1112051320857873
L1,0.25,0.5,0.1106799062378627
subtract,0.5,4.0,0.1104548124676546
subtract,1.0,0.25,0.1103193277131088
L1,2.0,1.0,0.1096603386448076
L1,1.0,4.0,0.109586560988784
L1,4.0,4.0,0.1095752663830105
average,4.0,0.25,0.1094773444008397
L2,2.0,0.25,0.109471841155438
L2,4.0,4.0,0.1092180679078016
L1,0.5,4.0,0.1090345420676323
L2,0.25,4.0,0.1089850856766979
L2,2.0,1.0,0.1067462287734645
L2,0.25,0.25,0.1065773692579094
L1,1.0,0.25,0.1062395549330952
average,2.0,1.0,0.1045701698446951
L2,1.0,4.0,0.1022822509365446
L2,0.5,4.0,0.1012828096025753
average,4.0,1.0,0.1011661637244283
L2,1.0,0.25,0.0928708877267114
